compound,nib,quine,vir,similarity,meansim,nas
BRD-K00859238,NA,0.5806,0.3421,-0.489,0.46135000000000004,1
172516-45-9,NA,0.5763,0.3622,-0.6908,0.46925000000000006,1
Vinblastine,NA,0.5745,0.3692,-0.4839,0.47185,1
Verapamil,NA,0.5734,0.5315,-0.4874,0.55245,1
Mephentermine,NA,0.5727,0.4548,-0.7834,0.5137499999999999,1
Trilostane,NA,0.5673,0.4744,-0.8126,0.52085,1
Prednisolone Hemisuccinate,NA,0.567,0.4041,-0.6519,0.48555,1
Androstanol,NA,0.5661,0.3768,-0.742,0.47145000000000004,1
Nilutamide,NA,0.5589,0.3554,-0.6688,0.45714999999999995,1
Fast Scarlet,NA,0.5587,0.3299,-0.673,0.44430000000000003,1
EDOXUDINE,NA,0.5556,0.3417,-0.6248,0.44865,1
CGP-12177,NA,0.5541,0.365,-0.5514,0.45955,1
Milrinone,NA,0.5531,0.4431,-0.6502,0.4981,1
Nifedipine,NA,0.5498,0.5529,-0.5061,0.55135,1
Avanafil,NA,0.5478,0.3966,-0.6693,0.47219999999999995,1
SPBIO_002561,NA,0.5445,0.4052,-0.605,0.47485,1
PKC Beta Inhibitor,NA,0.5441,0.5343,-0.487,0.5392,1
CHEMBL1201939,NA,0.5439,0.3795,-0.668,0.4617,1
Fumonisin-B1,NA,0.5436,0.4611,-0.7107,0.50235,1
Trequinsin,NA,0.5415,0.3657,-0.7322,0.4536,1
BMY45778,NA,0.5413,0.3347,-0.4864,0.438,1
(S)-Tipifarnib,NA,0.5406,0.332,-0.7139,0.4363,1
BRD-K54247306,NA,0.5405,0.3784,-0.8571,0.45945,1
Phenoxazine,NA,0.5401,0.3791,-0.6721,0.4596,1
SA-1938820,NA,0.5399,0.3801,-0.4966,0.46,1
BRD-K18832733,NA,0.5371,0.3317,-0.6901,0.4344,1
Ercalcitriol,NA,0.5362,0.3353,-0.4848,0.43574999999999997,1
C-Fms Inhibitor,NA,0.5357,0.5476,-0.6513,0.54165,1
Regorafenib,NA,0.5357,0.4818,-0.5167,0.50875,1
Iniparib,NA,0.5335,0.4709,-0.5063,0.5022,1
BRD-K00150267,NA,0.5328,0.4315,-0.8931,0.48215,1
423735-93-7,NA,0.5299,0.624,-0.6209,0.5769500000000001,1
Otenabant,NA,0.5297,0.4292,-0.5584,0.47945,1
SUGA1_008424,NA,0.5277,0.3602,-0.7821,0.44394999999999996,1
ST013886,NA,0.5272,0.3725,-0.4826,0.44984999999999997,1
TCB2,NA,0.5261,0.3358,-0.6239,0.43095,1
Ischemin,NA,0.5258,0.3244,-0.6071,0.42510000000000003,1
CHEMBL2143694,NA,0.5234,0.3549,-0.5342,0.43915,1
Tyrphostin 51,NA,0.5211,0.3429,-0.6546,0.432,1
ALDA 1,NA,0.5201,0.506,-0.6302,0.51305,1
CHEMBL2204241,NA,0.5191,0.5219,-0.6441,0.5205,1
844499-71-4,NA,0.5165,0.4849,-0.5733,0.5006999999999999,1
CHEMBL3183436,NA,0.515,0.52,-0.6399,0.5175000000000001,1
SA-1459481,NA,0.5148,0.3366,-0.7105,0.4257,1
Clenbuterol,NA,0.5134,0.3425,-0.7172,0.42795,1
PJ34,NA,0.5128,0.4373,-0.544,0.47505000000000003,1
Famciclovir,NA,0.5122,0.3376,-0.6273,0.4249,1
CI-218872,NA,0.5118,0.4769,-0.6091,0.49435,1
MLS000519739,NA,0.5105,0.5009,-0.6431,0.5057,1
Xanthohumol,NA,0.5091,0.3479,-0.5028,0.4285,1
(3-Isopropoxyphenyl)(1-((5-methyl-1-propyl-1H-pyrazol-4-yl)methyl)piperidin-3-yl)methanone,NA,0.5089,0.5054,-0.5715,0.50715,1
362-74-3,NA,0.5075,0.4918,-0.6561,0.49965,1
BRD-A73558769,NA,0.5074,0.3646,-0.6676,0.43599999999999994,1
Hydroxyprogesterone Caproate,NA,0.5071,0.3752,-0.5844,0.44115,1
AC1O7M2R,NA,0.507,0.5075,-0.6227,0.50725,1
RO 08-2750,NA,0.5052,0.3577,-0.6292,0.43145,1
Dephostatin,NA,0.5044,0.3973,-0.7708,0.45085,1
"Triazine Scaffold, 33",NA,0.5033,0.3395,-0.5192,0.4214,1
"ACE2 Inhibitor, MLN-4760",NA,0.503,0.3358,-0.4929,0.4194,1
CHEMBL258148,NA,0.5026,0.4715,-0.4934,0.48705,1
BRD-K51166678-019-01-3,NA,0.5008,0.4223,-0.4879,0.46155,1
BRD-K57200229-001-01-6,NA,0.5007,0.4683,-0.5383,0.48450000000000004,1
Daph,NA,0.5001,0.3358,-0.5159,0.41795,1
Gabexate,NA,0.496,0.4411,-0.6743,0.46855,1
Argatroban,NA,0.4949,0.3535,-0.6857,0.4242,1
BRD-K03113036-001-01-9,NA,0.4948,0.359,-0.5035,0.4269,1
BRD-K98240084,NA,0.4926,0.4609,-0.7318,0.47675,1
CHEMBL1332325,NA,0.4915,0.3377,-0.7091,0.41459999999999997,1
Piribedil,NA,0.491,0.5407,-0.6589,0.5158499999999999,1
BRD-K00819343,NA,0.4894,0.379,-0.7942,0.43420000000000003,1
Ipriflavone,NA,0.4893,0.4265,-0.8194,0.4579,1
STK222600,NA,0.4891,0.4498,-0.507,0.46945,1
BRD-K38803221,NA,0.4885,0.3578,-0.6099,0.42315,1
Hydrastinine,NA,0.4881,0.3265,-0.6492,0.4073,1
GW501516,NA,0.4881,0.3764,-0.6375,0.43225,1
SMR000220152,NA,0.4877,0.3813,-0.5043,0.4345,1
Zolpidem,NA,0.4876,0.341,-0.5209,0.4143,1
Doxepin,NA,0.4874,0.3874,-0.6076,0.4374,1
Kinetin Riboside,NA,0.4863,0.4729,-0.5504,0.4796,1
SKF 86002,NA,0.485,0.3285,-0.5751,0.40675,1
"2,3',4,5'-Tetramethoxystilbene",NA,0.4817,0.4169,-0.757,0.44930000000000003,1
Fluoropyruvate,NA,0.4813,0.5222,-0.7074,0.50175,1
AN-329/41044431,NA,0.4811,0.3335,-0.4922,0.4073,1
BRD-K41668190,NA,0.4797,0.3416,-0.6085,0.41065,1
ST021200,NA,0.4787,0.3778,-0.5304,0.42825,1
YM 976,NA,0.4763,0.3976,-0.6891,0.43695,1
Apremilast (CC-10004),NA,0.4756,0.3811,-0.7995,0.42835,1
VGX-1027,NA,0.4753,0.5653,-0.4987,0.5203,1
Robotnikinin,NA,0.4747,0.4314,-0.6772,0.45305,1
CHEMBL214378,NA,0.4719,0.3791,-0.6027,0.4255,1
BRD-K96539190,NA,0.4667,0.3595,-0.7184,0.4131,1
Broad-Sai-560,NA,0.4667,0.4577,-0.5375,0.4622,1
SPECTRUM_001418,NA,0.4655,0.4178,-0.4863,0.44165,1
SCHEMBL17497315,NA,0.4627,0.4001,-0.7527,0.4314,1
Htfmt,NA,0.4617,0.373,-0.6645,0.41735,1
1-[4-[3-(4-Fluorophenoxy)phenyl]but-3-en-2-yl]-1-hydroxyurea,NA,0.4606,0.3507,-0.7657,0.40565,1
Fenbufen,NA,0.4581,0.3334,-0.7642,0.39575,1
LY288513,NA,0.4578,0.4745,-0.7882,0.46614999999999995,1
CGP-52432,NA,0.4574,0.4249,-0.5739,0.44115,1
BIO2_000376,NA,0.4566,0.4943,-0.8318,0.47545000000000004,1
Fraxetin,NA,0.4565,0.5047,-0.7488,0.4806,1
Promethazine,NA,0.4557,0.3823,-0.5542,0.419,1
Immepip,NA,0.4546,0.3488,-0.4758,0.4017,1
501919-59-1,NA,0.4535,0.3625,-0.603,0.40800000000000003,1
Alizapride,NA,0.4517,0.3997,-0.618,0.42569999999999997,1
SPB02137,NA,0.4515,0.386,-0.4856,0.41875,1
Tyrphostin AG 527,NA,0.4507,0.3798,-0.6021,0.41525,1
Moxonidine,NA,0.4492,0.3513,-0.53,0.40025,1
Timolol,NA,0.4483,0.3851,-0.627,0.41669999999999996,1
JNJ-16259685,NA,0.4476,0.489,-0.5027,0.4683,1
Ivabradine HCl,NA,0.4465,0.4713,-0.721,0.4589,1
Prosteride,NA,0.4459,0.3368,-0.6947,0.39135,1
SJ 172550,NA,0.4453,0.5088,-0.6103,0.47705,1
STK661558,NA,0.4438,0.3815,-0.6166,0.41264999999999996,1
STK179629,NA,0.4423,0.3686,-0.7351,0.40545,1
DICUMAROL,NA,0.4414,0.3319,-0.6658,0.38665,1
BRD-K18396390,NA,0.4411,0.4089,-0.612,0.425,1
BRD-K04986062,NA,0.4396,0.3547,-0.5476,0.39715,1
TH02453-036-P1,NA,0.4395,0.3703,-0.6385,0.40490000000000004,1
SCHEMBL2557982,NA,0.4385,0.3568,-0.6071,0.39765,1
Pidotimod,NA,0.4362,0.336,-0.5135,0.3861,1
Azaperone,NA,0.436,0.42,-0.7691,0.428,1
9-Epiquinine,NA,0.4348,0.4112,-0.6064,0.42300000000000004,1
Daminozide,NA,0.4345,0.4614,-0.506,0.44794999999999996,1
MLS003179190,NA,0.434,0.3237,-0.4788,0.37885,1
Ergothioneine,NA,0.4336,0.332,-0.5638,0.38280000000000003,1
BRD-K75813018,NA,0.4336,0.4056,-0.7104,0.4196,1
Cisaprida,NA,0.4332,0.4351,-0.7087,0.43415,1
Gangaleoidin,NA,0.4331,0.4953,-0.6282,0.4642,1
BRD-K45758869-001-01-3,NA,0.4322,0.3806,-0.6497,0.4064,1
Antipyrine,NA,0.4309,0.3628,-0.6112,0.39685000000000004,1
"Forskolin, NKH477",NA,0.4308,0.3799,-0.8074,0.40535,1
BRD-K21387011,NA,0.4304,0.3902,-0.6187,0.4103,1
Olanzapine,NA,0.4287,0.4425,-0.6812,0.4356,1
Levonorgestrel,NA,0.4285,0.5108,-0.4797,0.46965,1
BRD-K48222931,NA,0.4283,0.3735,-0.7397,0.40090000000000003,1
BRD-K77007746,NA,0.4282,0.3233,-0.7188,0.37575000000000003,1
Tadalafil,NA,0.4278,0.3615,-0.5209,0.39465,1
MLS002391491,NA,0.4273,0.3692,-0.4926,0.39825,1
RO-3306,NA,0.427,0.3781,-0.6426,0.40254999999999996,1
Naphazoline,NA,0.427,0.3689,-0.5208,0.39795,1
Dacarbazine,NA,0.4263,0.3339,-0.4847,0.3801,1
SR-02000000244,NA,0.424,0.4159,-0.6176,0.41995,1
(-)-Tramadol,NA,0.4224,0.3284,-0.5142,0.3754,1
Phenytoin,NA,0.4221,0.36,-0.6327,0.39105,1
BRD-K34545919,NA,0.4221,0.3576,-0.8182,0.38985,1
MBX-2982,NA,0.422,0.3798,-0.4789,0.40090000000000003,1
Fadrozole,NA,0.4214,0.3279,-0.5232,0.37465000000000004,1
"1-(4-Amino-1,2,5-oxadiazol-3-yl)-5-(azepan-1-ylmethyl)-n-[(2-ethoxyphenyl)methylideneamino]triazole-4-carboxamide",NA,0.421,0.4248,-0.7196,0.4229,1
BRD-K21569926-019-01-5,NA,0.4202,0.3212,-0.5146,0.37070000000000003,1
Phenolphthalein,NA,0.4202,0.3356,-0.496,0.3779,1
BRD-K65971331,NA,0.4194,0.386,-0.5244,0.4027,1
citiolone,NA,0.4184,0.3736,-0.8643,0.396,1
BRD-K53325797,NA,0.4171,0.4511,-0.616,0.43410000000000004,1
estropipate,NA,0.417,0.4162,-0.7671,0.41659999999999997,1
BRD-K00199686,NA,0.4163,0.3797,-0.6269,0.398,1
SA-97343,NA,0.4155,0.3466,-0.5748,0.38105,1
Propafenone,NA,0.4153,0.3884,-0.6592,0.40185000000000004,1
Ergoatetrine,NA,0.4145,0.3316,-0.7184,0.37305,1
10-{3-[4-(2-Chloroethyl)piperazin-1-yl]propyl}-2-(trifluoromethyl)-10H-phenothiazine,NA,0.4144,0.447,-0.723,0.43069999999999997,1
M3M3FBS,NA,0.4137,0.6049,-0.6527,0.5093,1
Acipimox,NA,0.4126,0.3708,-0.6463,0.39170000000000005,1
Cyclopamine,NA,0.4119,0.3232,-0.6711,0.36755,1
Quipazine,NA,0.4117,0.3408,-0.6212,0.37625,1
Nelfinavir,NA,0.4117,0.396,-0.6143,0.40385000000000004,1
AZD-1152HQPA,NA,0.4112,0.374,-0.6912,0.3926,1
Methylnaltrexone (Bromide),NA,0.4108,0.3901,-0.5622,0.40045,1
CHEMBL2354536,NA,0.4104,0.3254,-0.4846,0.3679,1
Boldine,NA,0.4094,0.3227,-0.7293,0.36605,1
BRD-K69827766,NA,0.4081,0.3735,-0.6619,0.39080000000000004,1
Tropisetron HCl,NA,0.4062,0.4377,-0.811,0.42195,1
BRD-K75693278,NA,0.4054,0.3783,-0.5054,0.39185000000000003,1
BRD-K16897811,NA,0.4039,0.4187,-0.5182,0.4113,1
CP93129,NA,0.4036,0.3653,-0.6953,0.38445,1
NEFIRACETAM,NA,0.4035,0.4406,-0.4853,0.42205000000000004,1
Zolmitriptan,NA,0.4032,0.3254,-0.6413,0.3643,1
BRD-K95582125,NA,0.4028,0.3245,-0.6033,0.36365000000000003,1
Suloctidil,NA,0.4005,0.3993,-0.4761,0.39990000000000003,1
BRD-K54822214,NA,0.4,0.4898,-0.5076,0.4449,1
Tolperisone,NA,0.4,0.3288,-0.6621,0.3644,1
T-0156,NA,0.3998,0.3955,-0.6792,0.39765,1
SCHEMBL13991002,NA,0.3996,0.5417,-0.4899,0.47065,1
Papp,NA,0.3996,0.3217,-0.5559,0.36065,1
AC1NWAO0,NA,0.3987,0.3638,-0.6231,0.38125,1
Ondansetron,NA,0.3981,0.3247,-0.6474,0.3614,1
AC1LGTHT,NA,0.3979,0.4397,-0.748,0.41879999999999995,1
MLS002548990,NA,0.3961,0.431,-0.4854,0.41355,1
CHEMBL2358826,NA,0.3956,0.4393,-0.5551,0.41745,1
UREA,NA,0.3956,0.3417,-0.6291,0.36865000000000003,1
AC1MCK4M,NA,0.3954,0.3379,-0.8326,0.36665,1
Piceatannol,NA,0.395,0.3485,-0.4766,0.37175,1
BRD-K95517054-001-01-7,NA,0.3949,0.4072,-0.821,0.40105,1
Ketotifen,NA,0.3934,0.3338,-0.529,0.36360000000000003,1
BRD-K30459086,NA,0.3925,0.3504,-0.7153,0.37145,1
MLS000877024,NA,0.3925,0.5546,-0.4976,0.47355,1
Digoxigenin,NA,0.3923,0.4572,-0.5607,0.42474999999999996,1
3-[(3-Hydroxy-2-phenylpropanoyl)oxy]-8-methyl-8-(propan-2-yl)-8-azoniabicyclo[3.2.1]octane,NA,0.3916,0.3651,-0.6194,0.37834999999999996,1
BW-723C86,NA,0.3906,0.3806,-0.6173,0.3856,1
Diclofenac,NA,0.3892,0.3302,-0.6032,0.3597,1
AC1Q3NSV,NA,0.3887,0.4137,-0.7549,0.4012,1
Altretamine,NA,0.3863,0.3659,-0.4837,0.3761,1
MLS-0390851.0001,NA,0.3841,0.3975,-0.539,0.39080000000000004,1
BRD-K64106162,NA,0.3839,0.3591,-0.4758,0.3715,1
TUL_XX087,NA,0.3836,0.3382,-0.6373,0.3609,1
Pregnenolone,NA,0.3829,0.4434,-0.5125,0.41315,1
BRD-K83871946,NA,0.3826,0.3743,-0.4744,0.37845,1
BRD-K85806228,NA,0.3816,0.3224,-0.5666,0.352,1
ZM323881,NA,0.3814,0.3995,-0.6236,0.39045,1
CID 75060880,NA,0.3795,0.4298,-0.6764,0.40465,1
Strychnine,NA,0.3791,0.3534,-0.6225,0.36624999999999996,1
ARN-509,NA,0.379,0.4957,-0.7766,0.43735,1
Pravastatin,NA,0.3783,0.3356,-0.6034,0.35695,1
Etomoxir,NA,0.3769,0.5021,-0.4832,0.4395,1
BRD-K36462169,NA,0.3762,0.3477,-0.7928,0.36195,1
INCA-6,NA,0.3742,0.4058,-0.5014,0.39,1
Chenodiol,NA,0.3732,0.4006,-0.7028,0.3869,1
Somatostatin,NA,0.3711,0.3657,-0.4907,0.3684,1
Iloprost,NA,0.3709,0.4808,-0.6878,0.42585,1
SCHEMBL11184005,NA,0.3707,0.3488,-0.5966,0.35975,1
Triacsin C,NA,0.3706,0.3521,-0.4844,0.36135,1
K784-3187,NA,0.3703,0.49,-0.5969,0.43015000000000003,1
MLS002548989,NA,0.3686,0.4271,-0.4825,0.39785,1
Apigenin Triacetate,NA,0.3682,0.3813,-0.5509,0.37475,1
CHEMBL83092,NA,0.3674,0.4066,-0.7748,0.387,1
MLS003129090,NA,0.3667,0.3882,-0.8068,0.37745,1
TCMDC-125843,NA,0.3662,0.4018,-0.5089,0.384,1
BRD-K80058284,NA,0.3655,0.3683,-0.501,0.3669,1
MLS003587254,NA,0.3655,0.3684,-0.4866,0.36695,1
Carteolol,NA,0.3649,0.3493,-0.6791,0.3571,1
Pimobendan,NA,0.3648,0.3756,-0.5381,0.3702,1
SC_I_004,NA,0.364,0.3794,-0.6946,0.37170000000000003,1
GSK1292263,NA,0.3635,0.3722,-0.5046,0.36785,1
CHEMBL2152380,NA,0.3632,0.3733,-0.6441,0.36825,1
AC1OAATK,NA,0.3624,0.3372,-0.6328,0.3498,1
BRD-K95367721,NA,0.3617,0.433,-0.6172,0.39735,1
Thioproperazine,NA,0.3611,0.3444,-0.6668,0.35275,1
"ICI 192,605",NA,0.3605,0.3798,-0.6459,0.37015,1
BRD-K71387353,NA,0.3588,0.4916,-0.4998,0.4252,1
ST076228,NA,0.3578,0.3302,-0.4825,0.344,1
Ibutilide,NA,0.3569,0.4548,-0.8225,0.40585,1
BRD-K99380810-001-01-1,NA,0.3564,0.4227,-0.6444,0.38955,1
Concneorine,NA,0.3564,0.3784,-0.752,0.3674,1
Atomoxetine,NA,0.3563,0.4037,-0.4749,0.38,1
AC1NWAPO,NA,0.356,0.5274,-0.5036,0.4417,1
Moxifloxacin,NA,0.3559,0.3694,-0.6895,0.36265000000000003,1
Fenoldopam,NA,0.3556,0.3948,-0.5569,0.3752,1
Strophanthidin,NA,0.355,0.3954,-0.4854,0.3752,1
BRD-K88008216,NA,0.3547,0.3371,-0.4833,0.3459,1
sn-Glycero-3-phosphocholine,NA,0.3536,0.4632,-0.6212,0.4084,1
AC1O52XK,NA,0.3535,0.3274,-0.7478,0.34045000000000003,1
Talnetant,NA,0.3534,0.3336,-0.6414,0.3435,1
CHEBI:48565,NA,0.3531,0.3975,-0.679,0.3753,1
SB 218795,NA,0.3521,0.4004,-0.4949,0.37625,1
BRD-K05562558,NA,0.3499,0.523,-0.4847,0.43645,1
Deguelin,NA,0.3494,0.4272,-0.5275,0.3883,1
MLS001065828,NA,0.3482,0.3284,-0.71,0.33830000000000005,1
4-[(5-Bromoquinolin-8-yl)amino]-4-oxobutanoic acid,NA,0.3477,0.346,-0.8052,0.34685,1
QX314,NA,0.3464,0.345,-0.6047,0.3457,1
Erismodegib,NA,0.3454,0.3843,-0.4789,0.36485,1
Ivachtin,NA,0.3445,0.3937,-0.6478,0.3691,1
BRD-K53327986,NA,0.3429,0.3358,-0.6952,0.33935,1
Xaliproden,NA,0.3427,0.5397,-0.7424,0.4412,1
I-212148,NA,0.3425,0.3385,-0.5027,0.3405,1
Mead Ethanolamide,NA,0.3406,0.4005,-0.5031,0.37055000000000005,1
BRD-K84336022,NA,0.3398,0.3239,-0.7676,0.33185,1
Benzylpenicillin,NA,0.3394,0.4134,-0.6589,0.37639999999999996,1
Linoleamide,NA,0.3392,0.3294,-0.7135,0.33430000000000004,1
ST012525,NA,0.3387,0.3498,-0.5548,0.34425,1
LY255283,NA,0.3377,0.3336,-0.7492,0.33565,1
GDC-0834 (Racemate),NA,0.3375,0.3431,-0.5053,0.34030000000000005,1
"2-[(Dimethylamino)methyl]-2,3-dihydro-1H-inden-1-one",NA,0.3371,0.3698,-0.7029,0.35345000000000004,1
Thiabendazole,NA,0.3359,0.443,-0.4759,0.38944999999999996,1
YL-57,NA,0.3341,0.3476,-0.7149,0.34085,1
N-Benzylquinazolin-4-amine,NA,0.3335,0.5072,-0.5241,0.42035,1
Siguazodan,NA,0.3321,0.3971,-0.6856,0.36460000000000004,1
MLS002276485,NA,0.3321,0.3486,-0.6239,0.34035000000000004,1
Brimonidine,NA,0.332,0.3874,-0.6682,0.3597,1
SA-424294,NA,0.3307,0.3247,-0.6938,0.3277,1
Dexrazoxane,NA,0.3292,0.3437,-0.6596,0.33645,1
MLS-0435542.0001,NA,0.3273,0.332,-0.6717,0.32965,1
IN1092,NA,0.327,0.3229,-0.6697,0.32495,1
BRD-K67519589,NA,0.3258,0.3888,-0.6977,0.35729999999999995,1
AM 251,NA,0.3258,0.343,-0.4858,0.33440000000000003,1
SCHEMBL2231351,NA,0.3257,0.4069,-0.49370000000000003,0.36629999999999996,1
Molindone,NA,0.3252,0.3622,-0.5192,0.3437,1
PRESTWICK3_000646,NA,0.3247,0.3536,-0.7207,0.33915,1
BRD-K86372560,NA,0.3246,0.3234,-0.5281,0.324,1
Acetylcysteine,NA,0.3246,0.3981,-0.7425,0.36135,1
Meprylcaine,NA,0.3245,0.5252,-0.7223,0.42485,1
SMR000543856,NA,0.3244,0.4439,-0.7779,0.38415,1
