compound,azt,nib,quine,vir,similarity,meansim,nas
F1298-0937,0.3421,0.4921,0.5751,0.4296,-0.6383,0.459725,0
MLS002264469,0.3421,0.3673,0.3893,0.3706,-0.6173,0.367325,0
BRD-K01121544,0.342,NA,0.533,0.3873,-0.5032,0.4207666666666667,1
Enoxolone,0.3419,NA,0.6091,0.456,-0.6047,0.469,1
BRD-K60067222,0.3417,0.3431,0.5994,0.3756,-0.4958,0.41495000000000004,0
Benzoxiquine,0.3417,NA,NA,0.4419,-0.5381,0.39180000000000004,2
OSI-906 (Linsitinib),0.3415,0.347,0.7015,0.5206,-0.645,0.47765,0
CVF-SUMO-14,0.3414,0.4872,0.43,0.4817,-0.5677,0.435075,0
BRD-K75035820,0.3414,0.3614,0.5582,NA,-0.4784,0.42033333333333334,1
BDBM50127227,0.3414,0.4221,0.7593,0.5018,-0.4947,0.50615,0
Levomethorphan,0.3411,NA,0.6287,NA,-0.7418,0.4849,2
CID 6167421,0.341,0.4917,0.676,0.368,-0.5279,0.469175,0
BRD-K37299375,0.3407,NA,NA,0.4784,-0.4982,0.40954999999999997,2
BRD-K25198488,0.3407,NA,NA,0.4536,-0.6857,0.39715,2
CHEMBL593506,0.3406,0.3525,0.6712,0.4392,-0.7882,0.450875,0
RG7090,0.3405,0.3435,0.5244,NA,-0.6062,0.4028,1
AHOUBRCZNHFOSL-UHFFFAOYSA-N,0.3404,0.491,0.6813,NA,-0.6644,0.5042333333333333,1
Nafamostat Mesylate,0.3402,0.6812,0.5326,0.8208,-0.6102,0.5937,0
Perampanel,0.3401,0.421,0.4674,NA,-0.5098,0.4095,1
Antimycin A,0.3399,0.3765,0.6804,0.3747,-0.5397,0.442875,0
CHROMOMYCIN-A3,0.3398,NA,0.5551,0.4158,-0.6223,0.4369,1
Maxacalcitol-D6,0.3397,0.6274,0.6653,NA,-0.5058,0.5441333333333334,1
SCHEMBL16980379,0.3396,0.3332,NA,0.5505,-0.4982,0.40776666666666667,1
CHEMBL2359857,0.3395,0.3273,0.6394,0.3811,-0.57,0.421825,0
Methoxsalen,0.3394,NA,0.5447,0.6105,-0.7625,0.4982,1
BRD-K76938712,0.3393,0.3628,0.6206,0.4054,-0.4976,0.432025,0
1991-52-2,0.3392,0.3628,0.6198,0.3784,-0.6542,0.42505000000000004,0
Atorvastatin,0.3388,0.4655,0.6076,0.4341,-0.8388,0.4615,0
11K-629S,0.3388,NA,0.5818,0.4669,-0.5427,0.46249999999999997,1
CHEMBL493153,0.3387,NA,0.551,0.3931,-0.5214,0.42760000000000004,1
BRD-K02575886,0.3384,NA,0.4534,0.349,-0.5092,0.38026666666666664,1
K858,0.3384,0.4246,0.5354,0.5305,-0.7272,0.457225,0
Nadolol,0.3382,0.3455,NA,0.404,-0.7141,0.36256666666666665,1
Escitalopram,0.3378,NA,NA,0.7847,-0.616,0.56125,2
AC1MSUFC,0.3378,0.369,0.6342,0.5315,-0.5987,0.468125,0
AC1L1IKY,0.3377,0.4605,0.6339,0.3738,-0.5299,0.451475,0
NVP-BHG712,0.3377,0.5136,0.617,0.6216,-0.6049,0.522475,0
BRD-K57552429,0.3375,NA,0.5434,NA,-0.7589,0.44045,2
CHEMBL323994,0.3375,0.4438,0.6597,0.4231,-0.55,0.46602499999999997,0
Methylbenzethonium,0.3372,0.4335,NA,0.5063,-0.5124,0.42566666666666664,1
R428,0.3371,0.5749,0.7037,0.4797,-0.6275,0.52385,0
Volasertib (BI 6727),0.3362,0.4847,0.4284,0.7546,-0.475,0.5009750000000001,0
XE991,0.3361,NA,0.5698,0.5067,-0.6419,0.47086666666666666,1
Amethopterin,0.336,0.4004,0.6666,NA,-0.6332,0.4676666666666667,1
CHEMBL2138962,0.336,0.3792,0.6596,0.3874,-0.5605,0.44055,0
CHEMBL2135649,0.3358,NA,0.629,0.3753,-0.5388,0.4467,1
Kepone,0.3358,NA,0.6647,NA,-0.7148,0.50025,2
CHEMBL2360603,0.3358,NA,0.5558,0.3548,-0.5195,0.41546666666666665,1
AC1NPD0F,0.3357,NA,0.5661,0.4586,-0.6312,0.4534666666666667,1
Carmofur,0.3356,0.3718,0.6748,0.4939,-0.6045,0.469025,0
BRD-K26484692,0.3356,NA,0.3884,NA,-0.6319,0.362,2
Ipidacrine,0.3355,NA,0.682,NA,-0.7001,0.50875,2
DG-041,0.3355,0.528,0.5918,0.541,-0.4997,0.49907500000000005,0
Nifedipine,0.3354,0.4388,0.6382,0.8262,-0.5061,0.55965,0
Nalbufina [Dcit],0.3353,0.3248,0.659,0.4243,-0.4984,0.43585,0
MLS000718932,0.3351,0.3881,0.6092,0.4936,-0.7038,0.4565,0
Nortriptyline,0.335,0.4473,0.6679,0.5443,-0.5567,0.498625,0
Acetaminophen,0.3349,NA,0.6231,0.4867,-0.5171,0.48156666666666664,1
BRD-K70880645,0.3349,0.4807,0.5854,0.3406,-0.6508,0.4354,0
AC1NWAOX,0.3347,0.4348,0.6175,0.4539,-0.6287,0.460225,0
BRD-K10580927,0.3345,NA,0.6413,NA,-0.4865,0.4879,2
Ebelactone-B,0.3345,NA,NA,0.6827,-0.4993,0.5085999999999999,2
CHEMBL2358826,0.3344,0.4935,0.6189,0.618,-0.5551,0.5162,0
Nimesulide,0.3344,NA,0.6269,0.5429,-0.6046,0.5014000000000001,1
"2-[(2,6-Dimethylphenyl)amino]-n,n-diethyl-n-methyl-2-oxoethanaminium",0.3343,NA,0.6201,0.3728,-0.859,0.4424,1
CGP-53353,0.3342,0.3222,0.5902,0.4373,-0.4755,0.420975,0
CHEMBL2130568,0.3339,0.4551,0.4083,0.4072,-0.6119,0.401125,0
Apigenin,0.3337,0.4028,0.5965,0.377,-0.6094,0.4275,0
BRD-K45627302,0.3336,0.5009,NA,NA,-0.5926,0.41725,2
CCT 018159,0.3336,0.3976,0.5943,0.3551,-0.6443,0.42015,0
Valsartan,0.3336,0.3793,0.6065,0.5734,-0.6021,0.4732,0
BRD-K79260832,0.3335,0.3325,NA,NA,-0.4815,0.333,2
BRD-K64106162,0.3335,0.4222,0.4902,0.5182,-0.4758,0.441025,0
BAS 04938498,0.3334,NA,0.6954,NA,-0.7093,0.5144,2
BRD-K43776433,0.3334,0.3734,0.6296,NA,-0.6161,0.4454666666666667,1
Ulipristal,0.3334,0.3904,0.49370000000000003,0.5932,-0.4895,0.452675,0
Fast Scarlet,0.3334,NA,0.7113,0.3526,-0.673,0.46576666666666666,1
Roflumilast,0.3331,NA,0.3907,0.8295,-0.6272,0.5177666666666667,1
CHEMBL2333346,0.3331,0.3736,0.6464,0.6323,-0.5157,0.49634999999999996,0
PRESTWICK3_000646,0.3331,NA,0.413,0.495,-0.7207,0.4137,1
Paroxetine,0.333,0.5043,0.5783,0.5271,-0.5371,0.485675,0
BRD-K93219845,0.3329,NA,0.4534,NA,-0.6188,0.39315,2
VU0413807-2,0.3329,NA,0.5831,0.7286,-0.6773,0.5482,1
TG 100801,0.3328,NA,NA,0.6849,-0.6032,0.50885,2
GP 2A,0.3327,NA,0.7756,NA,-0.635,0.5541499999999999,2
CAY10585,0.3327,NA,0.778,NA,-0.7676,0.55535,2
BG-1002,0.3325,NA,0.672,NA,-0.6526,0.5022500000000001,2
R-N-Propylnorapomorphine,0.3325,0.3299,0.6406,0.4301,-0.6038,0.43327499999999997,0
AC1LGTHT,0.3325,0.5108,0.553,0.4993,-0.748,0.47390000000000004,0
Acarbose,0.3324,0.5523,0.5922,0.4941,-0.6686,0.49274999999999997,0
BRD-K23582869-001-01-3,0.3324,0.3807,0.5648,0.5157,-0.5593,0.4484,0
GR-89696,0.3323,0.3399,0.6717,0.3622,-0.6375,0.426525,0
BRD-K85123403,0.3322,0.3896,0.5867,0.3416,-0.61,0.41252500000000003,0
BRD-K55341496,0.3321,NA,0.6616,0.4843,-0.5079,0.49266666666666664,1
BRD-K10716948,0.3321,NA,0.5424,0.5345,-0.954,0.4696666666666667,1
MK-5172,0.332,0.4054,0.6551,0.4698,-0.5271,0.465575,0
CHEMBL1521288,0.3318,NA,0.6087,0.3588,-0.802,0.4331,1
Amiodarone,0.3318,0.3914,0.6436,0.5703,-0.6595,0.484275,0
BRD-K41862560,0.3317,NA,0.5603,0.4365,-0.4777,0.44283333333333336,1
Rhodomyrtoxin,0.3316,0.3517,NA,NA,-0.5926,0.34165,2
CHEMBL2131306,0.3314,NA,NA,0.38,-0.5389,0.3557,2
NCGC00172397-01,0.3313,0.5269,0.6573,0.4125,-0.5095,0.482,0
MLS003130132,0.3313,NA,0.5065,0.426,-0.6826,0.4212666666666666,1
BRD-K10211010,0.3312,NA,0.5256,NA,-0.5074,0.4284,2
Deguelin,0.3312,0.4479,0.6907,0.6202,-0.5275,0.5225,0
Bemegride,0.3311,0.6952,0.5389,0.5385,-0.6229,0.525925,0
Galantamine,0.3311,NA,0.5099,0.4065,-0.6564,0.41583333333333333,1
ST-4062971,0.331,0.4984,0.6353,0.4585,-0.7392,0.4808,0
BRD-A82197375,0.331,0.7424,0.5993,0.6551,-0.5412,0.58195,0
CHEMBL566283,0.331,0.3539,0.6195,0.4603,-0.5111,0.441175,0
Pheniramine,0.331,0.3307,0.6585,NA,-0.7718,0.44006666666666666,1
MLS002473424,0.3309,NA,0.6224,NA,-0.6933,0.47665,2
CHEMBL2142739,0.3309,NA,NA,0.4607,-0.4981,0.39580000000000004,2
atorvastatin,0.3304,0.3523,0.5476,0.4619,-0.7945,0.42305,0
Amidate,0.3304,NA,0.5413,0.4074,-0.6701,0.42636666666666667,1
Benzbromarone,0.3302,NA,0.5493,0.4984,-0.4948,0.4593,1
AB01274770-01,0.3299,0.4067,0.5988,NA,-0.6857,0.4451333333333333,1
"1,1-Dimethyl-4-acetylpiperazinium",0.3298,NA,0.4087,NA,-0.6959,0.36924999999999997,2
Carbacyclin,0.3298,NA,0.5823,0.6385,-0.6307,0.5168666666666667,1
BRD-K97633445,0.3297,NA,0.7145,0.4319,-0.7194,0.4920333333333333,1
"Triazolothiadiazine, 28",0.3297,0.3999,0.5652,0.6493,-0.4878,0.486025,0
BRD-M91803535,0.3297,NA,0.6877,NA,-0.6712,0.5086999999999999,2
SCHEMBL17498001,0.3297,NA,0.6857,0.5441,-0.6942,0.5198333333333334,1
BRD-K98832591,0.3297,NA,NA,0.4423,-0.6119,0.386,2
Nobiletin,0.3296,NA,0.6901,0.4259,-0.6313,0.48186666666666667,1
Daidzein,0.3294,NA,0.5569,NA,-0.6268,0.44315,2
BRD-K13234528,0.3294,NA,NA,0.4686,-0.5607,0.399,2
AC1NWAJL,0.3293,0.5483,0.5844,0.5488,-0.8109,0.5027,0
Benzamil,0.3291,0.7549,0.6872,0.5433,-0.5573,0.5786250000000001,0
BRD-K56215828,0.329,NA,0.6866,NA,-0.6036,0.5078,2
Lestaurtinib,0.3289,0.4027,0.7305,0.716,-0.714,0.544525,0
CHEMBL2354536,0.3287,0.3793,0.6327,NA,-0.4846,0.4469,1
Alvespimycin,0.3285,NA,0.628,0.3416,-0.4779,0.43270000000000003,1
PCL2_000154,0.3284,0.5224,0.551,0.5881,-0.6163,0.497475,0
SA-427604,0.3284,NA,0.4959,0.5906,-0.6279,0.47163333333333335,1
VX-11E,0.3283,NA,0.7368,0.441,-0.7351,0.5020333333333333,1
"O-(OCTAHYDRO-1H-4,7-METHANOINDEN-5-YL) HYDROGEN CARBONODITHIOATE",0.3283,0.5918,NA,0.6506,-0.7235,0.5235666666666666,1
BMY45778,0.3281,0.3658,0.4111,NA,-0.4864,0.36833333333333335,1
Indolophenanthridine,0.328,0.5036,NA,0.4134,-0.6247,0.41500000000000004,1
Btcp,0.3277,0.394,0.6863,NA,-0.7357,0.4693333333333333,1
Merimepodib,0.3277,NA,NA,0.3431,-0.4792,0.33540000000000003,2
Mozavaptan,0.3275,0.5131,0.6108,0.6447,-0.5083,0.524025,0
Mozavaptan,0.3275,0.5131,0.6108,0.6447,-0.5083,0.524025,0
IN1152,0.3275,0.322,0.5761,0.4052,-0.5208,0.4077,0
Chlorprothixene,0.3275,0.395,0.6525,0.5375,-0.513,0.478125,0
Dexamethasone 21-acetate,0.3274,0.439,0.5871,0.5156,-0.6083,0.467275,0
Trovafloxacin mesylate,0.3273,NA,0.6063,0.5461,-0.6252,0.4932333333333333,1
Austricin,0.327,NA,0.5812,0.3992,-0.7548,0.4358,1
SCHEMBL15422158,0.3269,0.5142,0.5859,NA,-0.5577,0.4756666666666667,1
VU0418934-2,0.3268,0.3642,0.6122,0.3868,-0.6169,0.4225,0
Kenpaullone,0.3268,0.46,0.5895,0.6346,-0.517,0.502725,0
WZ 3146,0.3268,0.5385,0.7017,0.4899,-0.5254,0.5142249999999999,0
Safinamide Mesylate,0.3268,NA,0.5498,0.7673,-0.6033,0.5479666666666666,1
Pentobarbital,0.3268,0.4356,0.6273,0.4397,-0.4997,0.45735,0
BRD-K68340318,0.3267,NA,NA,0.3972,-0.4927,0.36195,2
VU0404997-2,0.3266,0.3691,NA,0.3786,-0.5275,0.3581,1
FK 866,0.3262,0.4039,0.6365,0.8678,-0.6091,0.5586,0
Dexrazoxane,0.3262,0.4604,NA,NA,-0.6596,0.3933,2
Levosulpiride,0.3261,NA,0.6674,0.4392,-0.4923,0.47756666666666664,1
KUC104254,0.3261,NA,0.6182,0.4107,-0.729,0.45166666666666666,1
"ICI 182,780",0.3258,0.5572,0.501,0.655,-0.5516,0.50975,0
CHEMBL2359459,0.3257,NA,0.5386,0.4771,-0.5053,0.4471333333333333,1
Pinaverium bromide,0.3256,0.3342,0.6433,0.4283,-0.5083,0.43285,0
CID 75037095,0.3256,NA,0.6032,0.4458,-0.4964,0.4582,1
AC1O9BJ3,0.3253,0.3634,0.5506,0.6272,-0.4827,0.46662499999999996,0
BRD-K89390280,0.3251,NA,0.6064,0.5719,-0.6798,0.5011333333333333,1
Norgestrel,0.3247,0.4493,0.6777,NA,-0.5116,0.4839,1
Flavoxate,0.3244,NA,NA,0.6971,-0.5378,0.51075,2
BRD-K27332342,0.324,NA,NA,0.3432,-0.7373,0.3336,2
Sotalol,0.3236,NA,NA,0.5271,-0.6307,0.42535,2
BRD-K30126976,0.3236,0.3426,0.6581,NA,-0.8253,0.44143333333333334,1
BRD-K78524708,0.3235,NA,NA,0.4586,-0.6339,0.39105,2
ZINC03977910,0.3235,NA,0.6639,NA,-0.935,0.49370000000000003,2
CL-976,0.3234,NA,0.6923,0.584,-0.7387,0.5332333333333333,1
MLS000860958,0.3232,NA,0.6367,0.7295,-0.6378,0.5631333333333334,1
BRD-K60554389,0.323,NA,0.5532,0.3959,-0.6539,0.4240333333333333,1
Caffeine,0.3229,NA,0.6042,0.4556,-0.6752,0.4609,1
Broad-Sai-560,0.3227,NA,0.7207,0.5233,-0.5375,0.5222333333333333,1
Dapivirine (TMC120),0.3225,0.4061,0.5532,0.4414,-0.513,0.4308,0
GW-9662,0.3225,NA,0.598,0.4784,-0.6264,0.4663,1
CHEMBL2131973,0.3224,0.5746,0.5562,0.5993,-0.508,0.513125,0
BRD-K13324372,0.3223,NA,0.5786,0.4146,-0.6092,0.4385,1
MLS002264388,0.3222,0.3506,NA,0.5367,-0.5532,0.4031666666666667,1
BRD-K68315360,0.3221,NA,0.6698,0.4027,-0.5712,0.46486666666666665,1
Nicergoline,0.3221,0.3877,NA,0.5377,-0.8489,0.41583333333333333,1
BRD-K11977286,0.322,NA,0.6523,0.3917,-0.5988,0.4553333333333333,1
BRD-K34387287,0.3219,NA,0.6602,0.5593,-0.5025,0.5138,1
Dehydroepiandrosterone Acetate,0.3219,NA,0.5495,NA,-0.655,0.4357,2
BDBM79205,0.3216,0.4177,0.6407,NA,-0.4919,0.46,1
Deoxy Cholate,0.3214,NA,0.7319,NA,-0.6612,0.5266500000000001,2
Calcipotriene,0.3214,0.418,0.3967,NA,-0.6338,0.3787,1
BRD-K81500599,0.3214,NA,NA,0.51,-0.636,0.4157,2
Timolol,0.3214,NA,0.7199,0.5803,-0.627,0.5405333333333333,1
XMD-132,0.3214,0.3574,0.6265,0.4831,-0.5112,0.4471,0
145040-37-5,0.3213,0.3818,0.5468,0.4928,-0.7934,0.435675,0
QX314,0.321,NA,0.623,NA,-0.6047,0.472,2
Pramipexole,NA,0.8225,0.5665,0.7179,-0.57,0.7023,1
S18986,NA,0.7628,NA,0.6074,-0.4818,0.6851,2
TAK-700 (Orteronel),NA,0.7569,0.571,0.3988,-0.6841,0.5755666666666667,1
Minaprine,NA,0.7459,0.551,0.7017,-0.6969,0.6662,1
Esmolol,NA,0.7413,NA,0.4995,-0.5211,0.6204,2
Alprostadil,NA,0.7408,0.633,0.5218,-0.4883,0.6318666666666667,1
Avanafil,NA,0.7318,NA,0.7157,-0.6693,0.72375,2
"NG,NG-Dimethyl-L-arginine, Dihydrochloride",NA,0.7305,0.5795,0.5379,-0.6248,0.6159666666666667,1
MLS002703104,NA,0.715,0.6438,0.4717,-0.6703,0.6101666666666666,1
"2-(4-(4-Chloro-1,2-diphenylbut-1-en-1-yl)phenoxy)-n,n-dimethylethanamine",NA,0.7,0.4304,0.5639,-0.6293,0.5647666666666666,1
"(13S)-3-Hydroxy-13-methyl-7,8,9,11,12,14,15,16-octahydro-6H-cyclopenta[a]phenanthren-17-one",NA,0.6508,0.3939,0.5325,-0.4808,0.5257333333333334,1
Nelarabine,NA,0.6371,0.6318,NA,-0.6213,0.63445,2
BRD-A59145032,NA,0.6264,0.4076,0.4342,-0.6658,0.4894,1
Dinoprostone,NA,0.6248,0.675,0.4461,-0.6121,0.5819666666666667,1
TH-302,NA,0.6215,NA,0.6592,-0.5716,0.64035,2
amisulpride,NA,0.6199,0.5405,0.7273,-0.6533,0.6292333333333333,1
Tacalcitol,NA,0.6159,0.6034,0.4814,-0.5116,0.5669,1
2-Methoxyestradiol,NA,0.6071,NA,0.508,-0.5468,0.55755,2
citiolone,NA,0.6064,0.4229,0.6296,-0.8643,0.5529666666666667,1
BUTORPHANOL-(+)-TARTRATE (DEA license),NA,0.6031,NA,0.6043,-0.527,0.6036999999999999,2
Broad-Sai-686,NA,0.5947,0.7063,0.6229,-0.4796,0.6413,1
Amoxapine,NA,0.5943,0.573,0.6905,-0.6344,0.6192666666666666,1
Scoulerine,NA,0.5873,0.6288,0.7084,-0.6281,0.6415000000000001,1
BRD-K69159985,NA,0.585,0.6006,0.4366,-0.5056,0.5407333333333333,1
BRD-A32440707,NA,0.5836,0.7438,0.4541,-0.4753,0.5938333333333333,1
Prostratin,NA,0.5773,0.5642,0.5071,-0.475,0.5495333333333333,1
Theobromine,NA,0.5714,0.5633,0.4855,-0.5966,0.5400666666666667,1
Castanospermine,NA,0.5598,0.4421,0.5862,-0.547,0.5293666666666667,1
5-BrdU,NA,0.5596,NA,0.4017,-0.5171,0.48065,2
ESTRAMUSTINE,NA,0.5561,0.5899,0.8274,-0.4796,0.6578,1
Cinoxacin,NA,0.5525,0.433,0.6294,-0.6632,0.5383,1
Iguratimod,NA,0.5391,0.583,0.8039,-0.6287,0.642,1
ChEBI91594,NA,0.5355,NA,0.7595,-0.5813,0.6475,2
SCHEMBL10015911,NA,0.5341,0.5474,0.4245,-0.712,0.502,1
AC1Q5RFA,NA,0.5326,NA,0.5485,-0.4892,0.54055,2
CVF-SUMO-13,NA,0.5316,0.5423,0.367,-0.6921,0.4803,1
YM 976,NA,0.5253,NA,0.6067,-0.6891,0.5660000000000001,2
RG7388,NA,0.5227,0.5226,0.5377,-0.6825,0.5276666666666666,1
BRD-K05353139,NA,0.5193,0.6141,NA,-0.6021,0.5667,2
Clofarabine,NA,0.5169,0.6411,0.4486,-0.4826,0.5355333333333333,1
GSK256066,NA,0.5166,0.5467,0.4561,-0.6643,0.5064666666666666,1
LXR-623,NA,0.5078,NA,0.4571,-0.4844,0.48245000000000005,2
Latanoprost,NA,0.5074,NA,0.5267,-0.4746,0.51705,2
BRD-K83816656,NA,0.5034,0.659,0.4843,-0.489,0.5488999999999999,1
Dorzolamide HCL,NA,0.5029,NA,0.456,-0.5615,0.47945000000000004,2
Cyclobenzaprine,NA,0.4981,0.4587,0.4059,-0.4858,0.4542333333333333,1
MLS000038113,NA,0.4955,0.7,0.5498,-0.505,0.5817666666666667,1
NSC 663284,NA,0.4916,0.5585,0.5134,-0.4912,0.5211666666666667,1
BRD-A49848186,NA,0.4914,NA,0.3889,-0.4929,0.44015000000000004,2
Racepinephrine,NA,0.4892,0.6099,0.6054,-0.537,0.5681666666666667,1
EMF-SUMO1-39,NA,0.485,NA,0.4895,-0.487,0.48724999999999996,2
IDOXURIDINE,NA,0.4835,NA,0.5107,-0.4918,0.4971,2
Pimobendan,NA,0.4833,0.5094,0.5023,-0.5381,0.4983333333333333,1
Ranolazine,NA,0.4771,0.686,0.5912,-0.498,0.5847666666666667,1
Rivafurazon,NA,0.476,0.6228,0.5421,-0.5568,0.5469666666666667,1
Sulmazole,NA,0.4695,NA,0.3773,-0.5188,0.4234,2
Triptorelin,NA,0.4671,NA,0.4816,-0.6557,0.47435,2
SCHEMBL15422156,NA,0.4658,0.5894,0.4766,-0.4784,0.5106,1
BRN 1088757,NA,0.4649,0.6492,0.3863,-0.6399,0.5001333333333333,1
SR 33805 oxalate,NA,0.4607,0.4007,0.5614,-0.6158,0.47426666666666667,1
CGP-12177,NA,0.4554,0.5794,0.6337,-0.5514,0.5561666666666667,1
SCHEMBL1670775,NA,0.4546,NA,0.5723,-0.593,0.51345,2
KUC103898N,NA,0.4544,NA,0.3825,-0.5213,0.41845,2
Ursolic acid,NA,0.4537,0.8893,0.6026,-0.4809,0.6485333333333333,1
313516-66-4,NA,0.4501,NA,0.3532,-0.6154,0.40165,2
Propafenone,NA,0.4501,0.6814,0.5881,-0.6592,0.5731999999999999,1
BRD-K43226598,NA,0.4499,0.5504,0.3987,-0.5246,0.4663333333333333,1
Conivaptan HCl,NA,0.4492,0.7006,0.6679,-0.4776,0.6059,1
Nemonapride,NA,0.4492,0.7186,0.3911,-0.6642,0.5196333333333334,1
CLONAZEPAM,NA,0.4489,0.3912,0.6127,-0.5224,0.4842666666666667,1
AMG 487,NA,0.4488,NA,0.3561,-0.5547,0.40245,2
Vardenafil,NA,0.4463,0.6773,0.7262,-0.6375,0.6166,1
BRD-K87387614,NA,0.4437,0.5989,0.4539,-0.4761,0.49883333333333335,1
Cercosporin,NA,0.4416,0.4072,0.4629,-0.6098,0.4372333333333333,1
AV-412 (free base),NA,0.4409,0.5406,0.4076,-0.5714,0.46303333333333335,1
BRD-A40163033,NA,0.4395,0.3871,NA,-0.5207,0.4133,2
Arundine,NA,0.4379,0.6127,0.4775,-0.6478,0.5093666666666666,1
"3,5-Diiodo-l-thyronine",NA,0.4363,0.5895,0.4108,-0.4942,0.47886666666666666,1
BRD-K51556300-001-01-9,NA,0.4359,0.6782,0.3821,-0.4741,0.49873333333333336,1
Emtricitabine,NA,0.4355,NA,0.7285,-0.6344,0.5820000000000001,2
vinorelbine,NA,0.4349,0.6622,0.7602,-0.4975,0.6191,1
CVF-SUMO-11,NA,0.4341,0.4507,0.371,-0.5127,0.41859999999999997,1
"HDACi1,2+3_mix",NA,0.434,0.6921,0.7676,-0.6462,0.6312333333333333,1
1-(4-Bromophenyl)-3-morpholin-4-yl-2-phenylpropan-1-one,NA,0.4333,0.7274,0.5291,-0.6646,0.5632666666666667,1
Actarit,NA,0.4299,0.5864,0.5273,-0.6072,0.5145333333333333,1
BRD-K28026280-001-01-7,NA,0.4289,0.5275,NA,-0.55,0.47819999999999996,2
Apomorphine,NA,0.4281,NA,0.6682,-0.6081,0.54815,2
NORGESTREL,NA,0.4239,0.5075,0.6488,-0.604,0.5267333333333333,1
CHEMBL2360276,NA,0.4234,0.5575,0.4141,-0.5696,0.465,1
BRN 1087718,NA,0.4215,0.6424,0.4646,-0.5207,0.5095,1
Cevimeline hydrochloride,NA,0.421,0.3913,0.8287,-0.6366,0.5469999999999999,1
T5715535,NA,0.4189,0.5906,0.4218,-0.6353,0.4771,1
vincristine,NA,0.4188,0.5851,0.655,-0.6344,0.5529666666666666,1
BRD-K48332509,NA,0.4174,0.4205,0.3758,-0.5378,0.4045666666666667,1
Carfilzomib (PR-171),NA,0.4162,0.6026,0.462,-0.4923,0.49360000000000004,1
SA-433965,NA,0.4143,0.5926,0.367,-0.6805,0.4579666666666667,1
ST004815,NA,0.4133,NA,0.3832,-0.6486,0.39825,2
BRD-K39367499,NA,0.4112,NA,0.4352,-0.6938,0.4232,2
BRD-K15460493,NA,0.4099,NA,0.3866,-0.6821,0.39825,2
cucurbitacin-i,NA,0.4089,0.4772,0.3773,-0.4918,0.42113333333333336,1
BRD-K10916986-001-01-6,NA,0.4085,0.5589,0.6496,-0.5969,0.5389999999999999,1
Blebbistatin,NA,0.4072,0.7078,0.3443,-0.7098,0.48643333333333333,1
Endecaphyllin X,NA,0.4062,NA,0.4508,-0.6238,0.4285,2
IN1436,NA,0.4049,0.5498,0.3995,-0.518,0.45139999999999997,1
Oxibendazole,NA,0.4041,NA,0.5909,-0.8007,0.4975,2
UREA,NA,0.4038,NA,0.5158,-0.6291,0.4598,2
BRD-K96396151,NA,0.4015,NA,0.5953,-0.5019,0.49840000000000007,2
DMXAA (Vadimezan),NA,0.4013,0.4792,0.3467,-0.6248,0.4090666666666667,1
CHEMBL2360382,NA,0.401,0.6271,NA,-0.7499,0.51405,2
BRD-K10436544,NA,0.4007,0.6398,0.5887,-0.6105,0.5430666666666667,1
MLS002264434,NA,0.395,0.5481,0.3945,-0.6363,0.4458666666666667,1
MLS-0435555.0001,NA,0.3935,0.5019,0.863,-0.5934,0.5861333333333334,1
Piperacillin,NA,0.3931,0.5541,0.3455,-0.7511,0.4309,1
Topiramate,NA,0.3926,0.554,0.3662,-0.6054,0.43760000000000004,1
SCHEMBL13736177,NA,0.3918,NA,0.8419,-0.5271,0.61685,2
Alizapride,NA,0.3906,NA,0.7293,-0.618,0.55995,2
3-Methylcholanthrene,NA,0.3897,NA,0.708,-0.6174,0.54885,2
AC480 (BMS-599626),NA,0.3891,0.5912,0.9003,-0.6038,0.6268666666666667,1
Gallocatechin Gallate,NA,0.3879,0.7612,0.5337,-0.5548,0.5609333333333333,1
Benazepril,NA,0.3877,NA,0.4448,-0.7175,0.41625,2
Naftopidil,NA,0.3875,0.6187,0.8041,-0.6323,0.6034333333333334,1
AC1L1KV5,NA,0.3863,0.6411,0.4957,-0.5283,0.5077,1
BRD-K70068608,NA,0.3853,NA,0.5905,-0.5336,0.4879,2
Griseofulvin,NA,0.3845,0.4815,0.4463,-0.5926,0.43743333333333334,1
IOX1,NA,0.3832,NA,0.3817,-0.6608,0.38244999999999996,2
BRD-K31830150,NA,0.3826,0.5368,0.5251,-0.6489,0.48150000000000004,1
Azelastine,NA,0.3815,0.542,0.3545,-0.6077,0.426,1
Dofequidar (fumarate),NA,0.3812,0.6074,0.4058,-0.6622,0.4648,1
Didesmethylimipramine,NA,0.3796,0.6451,NA,-0.776,0.51235,2
BRD-K87967738,NA,0.3794,0.5488,NA,-0.7954,0.46409999999999996,2
Ciprofloxacin,NA,0.379,NA,0.4416,-0.6145,0.4103,2
MLS002703117,NA,0.3785,0.7415,0.4689,-0.6448,0.5296333333333334,1
SR-02000000448,NA,0.3762,NA,0.6469,-0.5979,0.51155,2
JLK-6,NA,0.3725,0.5897,0.3895,-0.6551,0.45056666666666667,1
Anagrelide,NA,0.3714,0.6238,0.412,-0.6263,0.4690666666666667,1
Thiotepa,NA,0.3705,0.549,0.4652,-0.7242,0.4615666666666667,1
4-Hydroxytamoxifen,NA,0.3703,0.564,NA,-0.6589,0.46714999999999995,2
AC1LUIBL,NA,0.3701,0.4953,0.513,-0.6164,0.4594666666666667,1
TG100-115,NA,0.3695,NA,0.821,-0.6311,0.59525,2
