compound,azt,nib,quine,vir,similarity,meansim,nas
BAS 04938498,0.3334,NA,0.6954,NA,-0.3941,0.5144,2
BRD-K43776433,0.3334,0.3734,0.6296,NA,-0.3768,0.4454666666666667,1
Ulipristal,0.3334,0.3904,0.49370000000000003,0.5932,-0.5307,0.452675,0
Fast Scarlet,0.3334,NA,0.7113,0.3526,-0.4177,0.46576666666666666,1
Roflumilast,0.3331,NA,0.3907,0.8295,-0.4732,0.5177666666666667,1
CHEMBL2333346,0.3331,0.3736,0.6464,0.6323,-0.431,0.49634999999999996,0
PRESTWICK3_000646,0.3331,NA,0.413,0.495,-0.4153,0.4137,1
Paroxetine,0.333,0.5043,0.5783,0.5271,-0.3275,0.485675,0
BRD-K93219845,0.3329,NA,0.4534,NA,-0.4321,0.39315,2
TG 100801,0.3328,NA,NA,0.6849,-0.4575,0.50885,2
GP 2A,0.3327,NA,0.7756,NA,-0.4344,0.5541499999999999,2
Acarbose,0.3324,0.5523,0.5922,0.4941,-0.4161,0.49274999999999997,0
BRD-K23582869-001-01-3,0.3324,0.3807,0.5648,0.5157,-0.3469,0.4484,0
GR-89696,0.3323,0.3399,0.6717,0.3622,-0.4094,0.426525,0
BRD-K85123403,0.3322,0.3896,0.5867,0.3416,-0.4131,0.41252500000000003,0
BRD-K55341496,0.3321,NA,0.6616,0.4843,-0.4418,0.49266666666666664,1
Y-26763,0.3321,NA,0.6019,0.5057,-0.4299,0.4799,1
AC1L2X6Z,0.332,0.4102,0.6896,0.4275,-0.412,0.464825,0
MK-5172,0.332,0.4054,0.6551,0.4698,-0.3655,0.465575,0
Amiodarone,0.3318,0.3914,0.6436,0.5703,-0.3262,0.484275,0
MAYBRIDGE4_002231,0.3318,0.5392,NA,0.3741,-0.3526,0.4150333333333333,1
BRD-K41862560,0.3317,NA,0.5603,0.4365,-0.3266,0.44283333333333336,1
YL-54,0.3317,0.3845,0.5605,0.5694,-0.4553,0.461525,0
AMG 232,0.3316,0.4134,0.5351,0.5459,-0.4364,0.4565,0
CHEMBL2131306,0.3314,NA,NA,0.38,-0.8656,0.3557,2
NCGC00172397-01,0.3313,0.5269,0.6573,0.4125,-0.3672,0.482,0
BRD-K10211010,0.3312,NA,0.5256,NA,-0.3578,0.4284,2
Bemegride,0.3311,0.6952,0.5389,0.5385,-0.4495,0.525925,0
Galantamine,0.3311,NA,0.5099,0.4065,-0.3278,0.41583333333333333,1
ST-4062971,0.331,0.4984,0.6353,0.4585,-0.3382,0.4808,0
BRD-A82197375,0.331,0.7424,0.5993,0.6551,-0.375,0.58195,0
CHEMBL566283,0.331,0.3539,0.6195,0.4603,-0.3587,0.441175,0
Pheniramine,0.331,0.3307,0.6585,NA,-0.4957,0.44006666666666666,1
atorvastatin,0.3304,0.3523,0.5476,0.4619,-0.4674,0.42305,0
Benzbromarone,0.3302,NA,0.5493,0.4984,-0.5122,0.4593,1
AB01274770-01,0.3299,0.4067,0.5988,NA,-0.4153,0.4451333333333333,1
"1,1-Dimethyl-4-acetylpiperazinium",0.3298,NA,0.4087,NA,-0.6047,0.36924999999999997,2
Carbacyclin,0.3298,NA,0.5823,0.6385,-0.3748,0.5168666666666667,1
"Triazolothiadiazine, 28",0.3297,0.3999,0.5652,0.6493,-0.3374,0.486025,0
SCHEMBL17498001,0.3297,NA,0.6857,0.5441,-0.434,0.5198333333333334,1
BRD-K98832591,0.3297,NA,NA,0.4423,-0.5791,0.386,2
Nobiletin,0.3296,NA,0.6901,0.4259,-0.4035,0.48186666666666667,1
AC1NWAJL,0.3293,0.5483,0.5844,0.5488,-0.3961,0.5027,0
Bendamustine HCl,0.3292,NA,0.4401,NA,-0.4126,0.38465,2
Benzamil,0.3291,0.7549,0.6872,0.5433,-0.4304,0.5786250000000001,0
Lestaurtinib,0.3289,0.4027,0.7305,0.716,-0.3408,0.544525,0
CHEMBL2354536,0.3287,0.3793,0.6327,NA,-0.3686,0.4469,1
Alvespimycin,0.3285,NA,0.628,0.3416,-0.432,0.43270000000000003,1
PCL2_000154,0.3284,0.5224,0.551,0.5881,-0.3295,0.497475,0
SA-427604,0.3284,NA,0.4959,0.5906,-0.4159,0.47163333333333335,1
VX-11E,0.3283,NA,0.7368,0.441,-0.448,0.5020333333333333,1
"O-(OCTAHYDRO-1H-4,7-METHANOINDEN-5-YL) HYDROGEN CARBONODITHIOATE",0.3283,0.5918,NA,0.6506,-0.3679,0.5235666666666666,1
CHEMBL566061,0.3283,0.402,0.5641,0.4989,-0.4411,0.44832500000000003,0
Indolophenanthridine,0.328,0.5036,NA,0.4134,-0.3346,0.41500000000000004,1
ST092379,0.3279,NA,0.7176,0.5757,-0.4757,0.5404,1
Btcp,0.3277,0.394,0.6863,NA,-0.3801,0.4693333333333333,1
Merimepodib,0.3277,NA,NA,0.3431,-0.329,0.33540000000000003,2
Mozavaptan,0.3275,0.5131,0.6108,0.6447,-0.8645,0.524025,0
Mozavaptan,0.3275,0.5131,0.6108,0.6447,-0.8645,0.524025,0
MLS002264386,0.3274,NA,0.6512,NA,-0.4422,0.4893,2
Dexamethasone 21-acetate,0.3274,0.439,0.5871,0.5156,-0.3316,0.467275,0
Trovafloxacin mesylate,0.3273,NA,0.6063,0.5461,-0.3239,0.4932333333333333,1
KUC104230,0.3272,NA,0.6855,NA,-0.3757,0.50635,2
Austricin,0.327,NA,0.5812,0.3992,-0.4819,0.4358,1
Kenpaullone,0.3268,0.46,0.5895,0.6346,-0.3429,0.502725,0
Pentobarbital,0.3268,0.4356,0.6273,0.4397,-0.3382,0.45735,0
VU0404997-2,0.3266,0.3691,NA,0.3786,-0.3486,0.3581,1
BRD-K62283710,0.3264,NA,NA,0.5143,-0.3344,0.42035,2
SCHEMBL3092652,0.3263,NA,0.5157,0.5223,-0.4125,0.45476666666666665,1
NS1619,0.3263,NA,0.5806,NA,-0.4197,0.45345,2
FK 866,0.3262,0.4039,0.6365,0.8678,-0.4211,0.5586,0
Dexrazoxane,0.3262,0.4604,NA,NA,-0.4899,0.3933,2
KUC104254,0.3261,NA,0.6182,0.4107,-0.3479,0.45166666666666666,1
"ICI 182,780",0.3258,0.5572,0.501,0.655,-0.3376,0.50975,0
CHEMBL2359459,0.3257,NA,0.5386,0.4771,-0.422,0.4471333333333333,1
Pinaverium bromide,0.3256,0.3342,0.6433,0.4283,-0.4453,0.43285,0
CID 75037095,0.3256,NA,0.6032,0.4458,-0.3466,0.4582,1
AC1O9BJ3,0.3253,0.3634,0.5506,0.6272,-0.3421,0.46662499999999996,0
"(3S,5R) Fluvastatin sodium salt",0.3249,0.4305,NA,NA,-0.3846,0.37770000000000004,2
Norgestrel,0.3247,0.4493,0.6777,NA,-0.3339,0.4839,1
BRD-K60391168,0.3245,0.3439,0.5465,NA,-0.3957,0.40496666666666664,1
Flavoxate,0.3244,NA,NA,0.6971,-0.5809,0.51075,2
CHEMBL2144678,0.3243,0.4002,NA,0.6655,-0.3384,0.4633333333333333,1
Romidepsin,0.3241,0.3882,0.6112,0.3811,-0.3258,0.42615,0
SA-1921085,0.3239,0.3252,NA,NA,-0.5235,0.32455,2
Sotalol,0.3236,NA,NA,0.5271,-0.4577,0.42535,2
BRD-K78524708,0.3235,NA,NA,0.4586,-0.4396,0.39105,2
SMR000060796,0.3235,NA,NA,0.4015,-0.3429,0.36250000000000004,2
CL-976,0.3234,NA,0.6923,0.584,-0.3468,0.5332333333333333,1
MLS000860958,0.3232,NA,0.6367,0.7295,-0.4381,0.5631333333333334,1
Caffeine,0.3229,NA,0.6042,0.4556,-0.3618,0.4609,1
Broad-Sai-560,0.3227,NA,0.7207,0.5233,-0.5994,0.5222333333333333,1
Dapivirine (TMC120),0.3225,0.4061,0.5532,0.4414,-0.5615,0.4308,0
CHEMBL2131973,0.3224,0.5746,0.5562,0.5993,-0.3534,0.513125,0
Isorotenone,0.3224,0.3598,0.5553,0.3649,-0.4169,0.4006,0
BRD-K13324372,0.3223,NA,0.5786,0.4146,-0.5282,0.4385,1
MLS002264388,0.3222,0.3506,NA,0.5367,-0.3304,0.4031666666666667,1
Ethisterone,0.3221,0.505,NA,0.4033,-0.3563,0.41013333333333335,1
Nicergoline,0.3221,0.3877,NA,0.5377,-0.49,0.41583333333333333,1
BRD-K11977286,0.322,NA,0.6523,0.3917,-0.5613,0.4553333333333333,1
Dehydroepiandrosterone Acetate,0.3219,NA,0.5495,NA,-0.4704,0.4357,2
Sydowinin B,0.3216,0.336,NA,0.355,-0.3289,0.33753333333333335,1
BDBM79205,0.3216,0.4177,0.6407,NA,-0.3412,0.46,1
Deoxy Cholate,0.3214,NA,0.7319,NA,-0.4244,0.5266500000000001,2
Calcipotriene,0.3214,0.418,0.3967,NA,-0.329,0.3787,1
BRD-K81500599,0.3214,NA,NA,0.51,-0.4729,0.4157,2
XMD-132,0.3214,0.3574,0.6265,0.4831,-0.4976,0.4471,0
145040-37-5,0.3213,0.3818,0.5468,0.4928,-0.3961,0.435675,0
Silibinin,0.3212,0.3746,NA,NA,-0.3837,0.3479,2
QX314,0.321,NA,0.623,NA,-0.5083,0.472,2
Pramipexole,NA,0.8225,0.5665,0.7179,-0.3919,0.7023,1
TIROFIBAN HYDROCHLORIDE,NA,0.7886,0.4501,0.4784,-0.5956,0.5723666666666667,1
Tonabersat,NA,0.7834,0.5588,0.8814,-0.4633,0.7412,1
Dipraglurant,NA,0.7662,NA,0.6294,-0.5274,0.6978,2
Veliparib (ABT-888),NA,0.7629,NA,0.5739,-0.5446,0.6684,2
S18986,NA,0.7628,NA,0.6074,-0.5246,0.6851,2
TAK-700 (Orteronel),NA,0.7569,0.571,0.3988,-0.6043,0.5755666666666667,1
Minaprine,NA,0.7459,0.551,0.7017,-0.4653,0.6662,1
Esmolol,NA,0.7413,NA,0.4995,-0.444,0.6204,2
Alprostadil,NA,0.7408,0.633,0.5218,-0.4519,0.6318666666666667,1
"NG,NG-Dimethyl-L-arginine, Dihydrochloride",NA,0.7305,0.5795,0.5379,-0.3328,0.6159666666666667,1
MLS002703104,NA,0.715,0.6438,0.4717,-0.3635,0.6101666666666666,1
Glafenine,NA,0.6626,NA,0.4789,-0.4105,0.57075,2
MLS002703105,NA,0.6522,0.6592,0.5279,-0.4199,0.6131,1
"(13S)-3-Hydroxy-13-methyl-7,8,9,11,12,14,15,16-octahydro-6H-cyclopenta[a]phenanthren-17-one",NA,0.6508,0.3939,0.5325,-0.4078,0.5257333333333334,1
Nelarabine,NA,0.6371,0.6318,NA,-0.3913,0.63445,2
EXALAMIDE,NA,0.6298,NA,0.7224,-0.3865,0.6761,2
Dinoprostone,NA,0.6248,0.675,0.4461,-0.4319,0.5819666666666667,1
TH-302,NA,0.6215,NA,0.6592,-0.4105,0.64035,2
amisulpride,NA,0.6199,0.5405,0.7273,-0.4256,0.6292333333333333,1
Tacalcitol,NA,0.6159,0.6034,0.4814,-0.4147,0.5669,1
Fluticasone Propionate,NA,0.6127,0.605,0.6844,-0.4154,0.6340333333333333,1
2-Methoxyestradiol,NA,0.6071,NA,0.508,-0.4262,0.55755,2
citiolone,NA,0.6064,0.4229,0.6296,-0.8254,0.5529666666666667,1
BUTORPHANOL-(+)-TARTRATE (DEA license),NA,0.6031,NA,0.6043,-0.4511,0.6036999999999999,2
Broad-Sai-686,NA,0.5947,0.7063,0.6229,-0.3847,0.6413,1
Amoxapine,NA,0.5943,0.573,0.6905,-0.352,0.6192666666666666,1
Piretanide,NA,0.5865,0.6646,0.4072,-0.4567,0.5527666666666666,1
BRD-K69159985,NA,0.585,0.6006,0.4366,-0.4246,0.5407333333333333,1
BRD-A32440707,NA,0.5836,0.7438,0.4541,-0.3242,0.5938333333333333,1
Prostratin,NA,0.5773,0.5642,0.5071,-0.4734,0.5495333333333333,1
ABT-333,NA,0.5754,0.5654,0.8814,-0.5702,0.6740666666666667,1
Bopindolol  malonate,NA,0.5739,0.4429,0.5053,-0.328,0.5073666666666666,1
Theobromine,NA,0.5714,0.5633,0.4855,-0.4981,0.5400666666666667,1
Castanospermine,NA,0.5598,0.4421,0.5862,-0.522,0.5293666666666667,1
5-BrdU,NA,0.5596,NA,0.4017,-0.5639,0.48065,2
Cinoxacin,NA,0.5525,0.433,0.6294,-0.4135,0.5383,1
Iguratimod,NA,0.5391,0.583,0.8039,-0.3216,0.642,1
STK054715,NA,0.5378,0.6687,NA,-0.4366,0.60325,2
ChEBI91594,NA,0.5355,NA,0.7595,-0.4226,0.6475,2
AC1Q5RFA,NA,0.5326,NA,0.5485,-0.4462,0.54055,2
CVF-SUMO-13,NA,0.5316,0.5423,0.367,-0.3265,0.4803,1
BRN 1088760,NA,0.5273,0.5601,0.3884,-0.4128,0.49193333333333333,1
YM 976,NA,0.5253,NA,0.6067,-0.5285,0.5660000000000001,2
Chrysin,NA,0.5227,0.6131,0.3522,-0.3332,0.496,1
RG7388,NA,0.5227,0.5226,0.5377,-0.3334,0.5276666666666666,1
Histamine 2HCl,NA,0.5197,NA,0.7168,-0.3736,0.61825,2
Clofarabine,NA,0.5169,0.6411,0.4486,-0.3252,0.5355333333333333,1
GSK256066,NA,0.5166,0.5467,0.4561,-0.4249,0.5064666666666666,1
LXR-623,NA,0.5078,NA,0.4571,-0.4716,0.48245000000000005,2
Latanoprost,NA,0.5074,NA,0.5267,-0.3374,0.51705,2
NCGC00166323-01,NA,0.4995,0.5426,0.5251,-0.3289,0.5224,1
Cyclobenzaprine,NA,0.4981,0.4587,0.4059,-0.4275,0.4542333333333333,1
MLS000038113,NA,0.4955,0.7,0.5498,-0.3277,0.5817666666666667,1
NSC 663284,NA,0.4916,0.5585,0.5134,-0.3323,0.5211666666666667,1
EMF-SUMO1-39,NA,0.485,NA,0.4895,-0.3297,0.48724999999999996,2
Pimobendan,NA,0.4833,0.5094,0.5023,-0.442,0.4983333333333333,1
Ranolazine,NA,0.4771,0.686,0.5912,-0.497,0.5847666666666667,1
Metoprolol,NA,0.4748,0.5859,0.6342,-0.4095,0.5649666666666666,1
Sulmazole,NA,0.4695,NA,0.3773,-0.4512,0.4234,2
Apilimod,NA,0.4668,0.658,0.627,-0.4088,0.5839333333333333,1
SCHEMBL15422156,NA,0.4658,0.5894,0.4766,-0.3353,0.5106,1
BRN 1088757,NA,0.4649,0.6492,0.3863,-0.4352,0.5001333333333333,1
SR 33805 oxalate,NA,0.4607,0.4007,0.5614,-0.3286,0.47426666666666667,1
3-N-Propylxanthine,NA,0.4595,NA,0.6984,-0.324,0.5789500000000001,2
Diethylpropion,NA,0.4563,0.4422,0.5603,-0.4128,0.4862666666666667,1
Kolestevan,NA,0.4557,0.6139,0.6494,-0.3416,0.573,1
CGP-12177,NA,0.4554,0.5794,0.6337,-0.4457,0.5561666666666667,1
SCHEMBL1670775,NA,0.4546,NA,0.5723,-0.5769,0.51345,2
Ursolic acid,NA,0.4537,0.8893,0.6026,-0.4242,0.6485333333333333,1
brivanib,NA,0.4532,0.4113,0.4135,-0.4504,0.426,1
RVX-208,NA,0.4521,NA,0.8489,-0.4704,0.6505,2
Propafenone,NA,0.4501,0.6814,0.5881,-0.4355,0.5731999999999999,1
BRD-K43226598,NA,0.4499,0.5504,0.3987,-0.3754,0.4663333333333333,1
Conivaptan HCl,NA,0.4492,0.7006,0.6679,-0.487,0.6059,1
Nemonapride,NA,0.4492,0.7186,0.3911,-0.4227,0.5196333333333334,1
CLONAZEPAM,NA,0.4489,0.3912,0.6127,-0.4143,0.4842666666666667,1
AMG 487,NA,0.4488,NA,0.3561,-0.4396,0.40245,2
AC1NX97Q,NA,0.4469,0.6406,0.4603,-0.412,0.5159333333333334,1
Vardenafil,NA,0.4463,0.6773,0.7262,-0.4952,0.6166,1
BRD-K87387614,NA,0.4437,0.5989,0.4539,-0.3274,0.49883333333333335,1
Trifluridine,NA,0.4423,NA,0.3873,-0.3493,0.4148,2
Cercosporin,NA,0.4416,0.4072,0.4629,-0.3943,0.4372333333333333,1
AV-412 (free base),NA,0.4409,0.5406,0.4076,-0.3884,0.46303333333333335,1
Arundine,NA,0.4379,0.6127,0.4775,-0.4704,0.5093666666666666,1
RO-316233,NA,0.4375,NA,0.4829,-0.3637,0.4602,2
"3,5-Diiodo-l-thyronine",NA,0.4363,0.5895,0.4108,-0.4949,0.47886666666666666,1
BRD-K51556300-001-01-9,NA,0.4359,0.6782,0.3821,-0.3792,0.49873333333333336,1
Emtricitabine,NA,0.4355,NA,0.7285,-0.354,0.5820000000000001,2
AC1LGCD9,NA,0.4342,0.6357,0.4405,-0.3237,0.5034666666666667,1
CVF-SUMO-11,NA,0.4341,0.4507,0.371,-0.3329,0.41859999999999997,1
"HDACi1,2+3_mix",NA,0.434,0.6921,0.7676,-0.3265,0.6312333333333333,1
1-(4-Bromophenyl)-3-morpholin-4-yl-2-phenylpropan-1-one,NA,0.4333,0.7274,0.5291,-0.3839,0.5632666666666667,1
Vidofludimus,NA,0.4326,0.3841,0.402,-0.3955,0.40623333333333334,1
Actarit,NA,0.4299,0.5864,0.5273,-0.6471,0.5145333333333333,1
NORGESTREL,NA,0.4239,0.5075,0.6488,-0.3585,0.5267333333333333,1
BRN 1087718,NA,0.4215,0.6424,0.4646,-0.3221,0.5095,1
Cevimeline hydrochloride,NA,0.421,0.3913,0.8287,-0.4876,0.5469999999999999,1
Aphidicolin,NA,0.4206,0.6275,0.6584,-0.324,0.5688333333333333,1
T5715535,NA,0.4189,0.5906,0.4218,-0.4299,0.4771,1
vincristine,NA,0.4188,0.5851,0.655,-0.4854,0.5529666666666666,1
BRD-K48332509,NA,0.4174,0.4205,0.3758,-0.3339,0.4045666666666667,1
Carfilzomib (PR-171),NA,0.4162,0.6026,0.462,-0.3827,0.49360000000000004,1
BRD-K39367499,NA,0.4112,NA,0.4352,-0.4265,0.4232,2
BRD-K10916986-001-01-6,NA,0.4085,0.5589,0.6496,-0.3253,0.5389999999999999,1
Blebbistatin,NA,0.4072,0.7078,0.3443,-0.4393,0.48643333333333333,1
Endecaphyllin X,NA,0.4062,NA,0.4508,-0.4759,0.4285,2
BRD-K85694079,NA,0.4041,NA,0.4667,-0.4927,0.4354,2
Oxibendazole,NA,0.4041,NA,0.5909,-0.4125,0.4975,2
UREA,NA,0.4038,NA,0.5158,-0.4651,0.4598,2
BRD-K96396151,NA,0.4015,NA,0.5953,-0.3335,0.49840000000000007,2
Temoporfin,NA,0.4014,0.5242,0.6753,-0.452,0.5336333333333333,1
DMXAA (Vadimezan),NA,0.4013,0.4792,0.3467,-0.6849,0.4090666666666667,1
CHEMBL2360382,NA,0.401,0.6271,NA,-0.5815,0.51405,2
BRD-K10436544,NA,0.4007,0.6398,0.5887,-0.4746,0.5430666666666667,1
GW842166X,NA,0.3982,0.7355,NA,-0.4102,0.5668500000000001,2
MLS002264434,NA,0.395,0.5481,0.3945,-0.37,0.4458666666666667,1
MLS-0435555.0001,NA,0.3935,0.5019,0.863,-0.4776,0.5861333333333334,1
Topiramate,NA,0.3926,0.554,0.3662,-0.4142,0.43760000000000004,1
Alizapride,NA,0.3906,NA,0.7293,-0.3506,0.55995,2
Aprepitant,NA,0.3897,NA,0.3511,-0.3313,0.3704,2
AC480 (BMS-599626),NA,0.3891,0.5912,0.9003,-0.3852,0.6268666666666667,1
MK-0773,NA,0.3888,NA,0.8626,-0.4106,0.6257,2
BRD-K55878534,NA,0.3888,0.5997,NA,-0.4205,0.49424999999999997,2
Gallocatechin Gallate,NA,0.3879,0.7612,0.5337,-0.3842,0.5609333333333333,1
Benazepril,NA,0.3877,NA,0.4448,-0.4705,0.41625,2
Naftopidil,NA,0.3875,0.6187,0.8041,-0.3682,0.6034333333333334,1
AC1L1KV5,NA,0.3863,0.6411,0.4957,-0.5103,0.5077,1
Bupivacaine,NA,0.3845,NA,0.4052,-0.5268,0.39485000000000003,2
Griseofulvin,NA,0.3845,0.4815,0.4463,-0.4459,0.43743333333333334,1
BRD-K31830150,NA,0.3826,0.5368,0.5251,-0.5064,0.48150000000000004,1
Isoniazid,NA,0.3824,0.5795,0.8032,-0.4671,0.5883666666666667,1
Azelastine,NA,0.3815,0.542,0.3545,-0.3655,0.426,1
Dofequidar (fumarate),NA,0.3812,0.6074,0.4058,-0.4138,0.4648,1
BRD-K87967738,NA,0.3794,0.5488,NA,-0.596,0.46409999999999996,2
Ciprofloxacin,NA,0.379,NA,0.4416,-0.4244,0.4103,2
MLS002703117,NA,0.3785,0.7415,0.4689,-0.4167,0.5296333333333334,1
SR-02000000448,NA,0.3762,NA,0.6469,-0.373,0.51155,2
VU0359998,NA,0.3753,NA,0.4274,-0.4097,0.40135,2
MLS003221407,NA,0.3734,0.7309,0.3729,-0.4302,0.4924,1
nimodipine,NA,0.3721,NA,0.8775,-0.4127,0.6248,2
Anagrelide,NA,0.3714,0.6238,0.412,-0.3231,0.4690666666666667,1
BRD-M41154708,NA,0.3708,0.5625,NA,-0.3532,0.46665,2
Thiotepa,NA,0.3705,0.549,0.4652,-0.4178,0.4615666666666667,1
LY2940680,NA,0.3702,0.5138,0.5251,-0.7285,0.4697,1
AC1LUIBL,NA,0.3701,0.4953,0.513,-0.3809,0.4594666666666667,1
TG100-115,NA,0.3695,NA,0.821,-0.3363,0.59525,2
Abiraterone Acetate,NA,0.3689,0.5643,0.4086,-0.5095,0.4472666666666667,1
Quinapril,NA,0.3677,0.6291,0.7291,-0.4293,0.5753,1
BRD-K08656311,NA,0.3662,NA,0.4856,-0.7919,0.4259,2
Isomammeisin,NA,0.3659,0.5786,NA,-0.3422,0.47225,2
BRD-A03684405,NA,0.3658,0.483,0.4865,-0.7419,0.4451,1
UNII-5J49Q6B70F,NA,0.3647,0.6194,0.4964,-0.4645,0.4935,1
CHEMBL2140189,NA,0.3642,0.4765,0.3364,-0.4114,0.39236666666666664,1
SCHEMBL10195776,NA,0.3639,0.6168,0.3956,-0.4598,0.45876666666666666,1
Cinepazide maleate,NA,0.3623,NA,0.3934,-0.5971,0.37785,2
Hypericin,NA,0.3599,0.6082,0.5284,-0.425,0.4988333333333333,1
CHEMBL2333339,NA,0.3596,0.4992,NA,-0.4921,0.4294,2
BRD-K97972722,NA,0.3586,NA,0.3997,-0.3546,0.37915,2
MLS002699813,NA,0.3585,NA,0.3457,-0.3694,0.35209999999999997,2
DROSPIRENONE,NA,0.3578,0.405,0.7104,-0.3318,0.4910666666666667,1
Parachlorophenol,NA,0.3576,0.5691,NA,-0.4218,0.46335000000000004,2
AC1NWAQV,NA,0.3563,0.5445,0.4741,-0.5223,0.4583,1
Brivanib,NA,0.3539,0.589,0.4291,-0.5235,0.4573333333333333,1
BRD-K65148580,NA,0.3519,0.4731,NA,-0.5185,0.4125,2
CID 45259133,NA,0.3518,0.6963,0.3926,-0.4159,0.48023333333333335,1
BRD-A80960055-001-01-7,NA,0.3509,0.5029,NA,-0.3495,0.4269,2
Lintitript,NA,0.3494,0.3868,0.6653,-0.3544,0.4671666666666667,1
Cortisone Acetate,NA,0.3492,0.3957,0.443,-0.5547,0.3959666666666667,1
Necrostatin,NA,0.3484,0.5495,0.3806,-0.383,0.42616666666666664,1
BRD-K81249836,NA,0.3484,0.6616,0.3466,-0.5373,0.4522,1
Afuresertib,NA,0.3475,0.713,0.4306,-0.4102,0.4970333333333333,1
Loxoprofen,NA,0.3471,0.7073,0.3635,-0.5117,0.47263333333333335,1
Radezolid,NA,0.346,0.546,0.6281,-0.5159,0.5067,1
BRD-K63944563,NA,0.3438,NA,0.3948,-0.4345,0.36929999999999996,2
SPOX1_000651,NA,0.3437,0.5738,0.719,-0.3219,0.5455,1
Erythromycin Ethyl Succinate,NA,0.343,0.5808,0.5227,-0.526,0.4821666666666667,1
SB 200646,NA,0.343,0.7092,0.3459,-0.5893,0.46603333333333335,1
Benzo[Def]Chrysene,NA,0.342,0.6653,NA,-0.3328,0.50365,2
Diphenidol,NA,0.3419,NA,0.852,-0.4839,0.59695,2
Closantel,NA,0.3417,0.5379,0.4413,-0.3727,0.4403,1
BRD-K14096157,NA,0.3407,NA,0.4268,-0.5051,0.38375000000000004,2
C21H29NO,NA,0.3402,0.6734,0.3463,-0.4484,0.4533,1
BRD-K19668893,NA,0.3399,NA,0.4808,-0.5318,0.41035,2
BRD-K28431278,NA,0.3396,0.5687,NA,-0.3215,0.45415,2
PCL2_000057,NA,0.3393,0.5756,0.3646,-0.3254,0.4265,1
MLS001210968,NA,0.3379,0.4809,0.3719,-0.6168,0.3969,1
Diclofenac,NA,0.3372,0.5823,0.4152,-0.4396,0.4449,1
Pifithrin-beta,NA,0.3372,0.6775,0.3796,-0.6175,0.46476666666666666,1
Picotamide,NA,0.3362,0.6097,0.4197,-0.4257,0.4552,1
Setiptiline,NA,0.3359,0.6212,0.3727,-0.4558,0.44326666666666664,1
Chloroguanide,NA,0.3343,0.6925,NA,-0.4329,0.5134,2
NSC650841,NA,0.334,0.4547,0.3724,-0.459,0.38703333333333334,1
SMR001318079,NA,0.3338,NA,0.3577,-0.4045,0.34575,2
Fosfomycin Tromethamine,NA,0.3335,NA,0.4529,-0.4343,0.3932,2
CHEMBL1208118,NA,0.3334,0.709,0.4818,-0.4196,0.5080666666666667,1
Mepivacaine,NA,0.3331,0.6853,0.7404,-0.3329,0.5862666666666667,1
Nepafenac,NA,0.331,0.4135,0.6419,-0.5324,0.46213333333333334,1
Biperiden,NA,0.3307,0.5509,0.7024,-0.6502,0.528,1
AGK 2,NA,0.3293,0.7365,0.5827,-0.4132,0.5495,1
AMD-070 (hydrochloride),NA,0.3287,0.422,0.3923,-0.6422,0.381,1
BRD-K51877340,NA,0.3281,NA,0.3623,-0.4189,0.3452,2
MK 0893,NA,0.328,0.7295,0.4639,-0.5715,0.5071333333333333,1
BRD-K82392710,NA,0.3272,0.5954,NA,-0.4656,0.46130000000000004,2
LY2334737,NA,0.327,0.5775,0.6414,-0.4309,0.5153,1
Varlitinib,NA,0.3251,0.4765,NA,-0.3838,0.4008,2
LEVOSIMENDAN,NA,0.3243,0.3863,0.6582,-0.4426,0.45626666666666665,1
Piracetam,NA,0.3236,0.4149,0.6741,-0.4094,0.47086666666666666,1
ON-01910,NA,0.3222,0.5806,0.4826,-0.4288,0.4618,1
Cobicistat (GS-9350),NA,0.3219,0.6027,0.5886,-0.5243,0.5044,1
ST019365,NA,0.3216,0.6943,NA,-0.4703,0.50795,2
5-Nitroso-8-cinnolinol,NA,0.6382,0.5528,0.3849,-0.3398,0.5253,1
GANT-61,NA,0.6235,0.6843,0.4797,-0.3316,0.5958333333333333,1
IKK Inhibitor VII,NA,0.606,0.4376,NA,-0.3349,0.5218,2
NSC141540,NA,0.6058,NA,0.3872,-0.3228,0.4965,2
CHEMBL2359475,NA,0.6048,NA,0.6865,-0.4605,0.6456500000000001,2
CHEMBL1720543,NA,0.6041,0.391,NA,-0.3537,0.49755,2
CHEMBL3182395,NA,0.5883,0.5837,0.6712,-0.3569,0.6144000000000001,1
CCG-208137,NA,0.5837,0.6181,NA,-0.3823,0.6009,2
Nandrolone,NA,0.5793,0.4971,0.3791,-0.3815,0.4851666666666667,1
Nicardipine,NA,0.5763,0.726,0.5366,-0.3579,0.6129666666666667,1
Naproxol,NA,0.5725,0.5643,0.4086,-0.4053,0.5151333333333333,1
Etoposide,NA,0.5716,0.6567,0.3957,-0.3612,0.5413333333333333,1
N-[4-(Acridin-9-ylmethyl)-3-methoxyphenyl]methanesulfonamide,NA,0.5707,0.3812,0.5536,-0.3372,0.5018333333333334,1
H-9,NA,0.5666,0.608,0.6194,-0.4144,0.598,1
AC1NSOND,NA,0.566,0.6862,0.4745,-0.327,0.5755666666666667,1
Ovasterol-beta,NA,0.5549,NA,0.5359,-0.3449,0.5454,2
Ethacrynic acid,NA,0.5547,NA,0.5366,-0.3425,0.54565,2
CHEMDIV3_005068,NA,0.5546,NA,0.3662,-0.3333,0.46040000000000003,2
