threshold,fda_status,compound,num
0.5,non_fda,KUC107191N,1
0.5,non_fda,KUC111109N,1
0.5,non_fda,KW-06,1
0.5,non_fda,L 655240,1
0.5,non_fda,"L-161,982",1
0.5,non_fda,"L-655,708",1
0.5,non_fda,L-733060,1
0.5,non_fda,"L-755,507",1
0.5,non_fda,L701324,1
0.5,non_fda,LCL161,1
0.5,non_fda,LCQ-908,1
0.5,non_fda,LE 300,1
0.5,non_fda,Lomerizine,1
0.5,non_fda,LXR-623,1
0.5,non_fda,LY 2183240,1
0.5,non_fda,LY 303511,1
0.5,non_fda,LY-320135,1
0.5,non_fda,LY-344864,1
0.5,non_fda,LY2157299,1
0.5,non_fda,LY2228820,1
0.5,non_fda,LY2334737,1
0.5,non_fda,LY255283,1
0.5,non_fda,LY2784544,1
0.5,non_fda,LY288513,1
0.5,non_fda,LY2886721,1
0.5,non_fda,LY451395,1
0.5,non_fda,LY456236,1
0.5,non_fda,LY83583,1
0.5,non_fda,M3M3FBS,1
0.5,non_fda,MAYBRIDGE4_001867,1
0.5,non_fda,MAYBRIDGE4_001964,1
0.5,non_fda,MAYBRIDGE4_001981,1
0.5,non_fda,MAYBRIDGE4_003236,1
0.5,non_fda,MAYBRIDGE4_003950,1
0.5,non_fda,MD-041,1
0.5,non_fda,MDL 29951,1
0.5,non_fda,MDL-28170,1
0.5,non_fda,MDM2 Inhibitor,1
0.5,non_fda,MEGXM0_000019,1
0.5,non_fda,MEGXM0_000032,1
0.5,non_fda,MEGXM0_000348,1
0.5,non_fda,MEGXM0_000358,1
0.5,non_fda,MEGXM0_000433,1
0.5,non_fda,MEGXP0_000778,1
0.5,non_fda,MEGXP0_000831,1
0.5,non_fda,MEGXP0_001010,1
0.5,non_fda,MEGXP0_001265,1
0.5,non_fda,MEGXP0_001444,1
0.5,non_fda,MEGXP0_001658,1
0.5,non_fda,MEGXP0_001964,1
0.5,non_fda,"Methyl 1-hydroxy-7-(hydroxymethyl)-1,4a,5,7a-tetrahydrocyclopenta[c]pyran-4-carboxylate",1
0.5,non_fda,MFCD00671792,1
0.5,non_fda,MG-132,1
0.5,non_fda,MGCD-265,1
0.5,non_fda,MK 0893,1
0.5,non_fda,MK 886,1
0.5,non_fda,MK-2206,1
0.5,non_fda,MK-2461,1
0.5,non_fda,MK-2866 (GTx-024),1
0.5,non_fda,MK-5108,1
0.5,non_fda,MK-5172,1
0.5,non_fda,MK-8033,1
0.5,non_fda,MK-8245,1
0.5,non_fda,MK2A Inhibitor,1
0.5,non_fda,ML 3163,1
0.5,non_fda,ML075,1
0.5,non_fda,ML098,1
0.5,non_fda,ML130,1
0.5,non_fda,ML131,1
0.5,non_fda,ML141,1
0.5,non_fda,ML167,1
0.5,non_fda,ML179,1
0.5,non_fda,ML181,1
0.5,non_fda,ML213,1
0.5,non_fda,ML216,1
0.5,non_fda,ML221,1
0.5,non_fda,ML224,1
0.5,non_fda,ML239,1
0.5,non_fda,ML7,1
0.5,non_fda,MLN 2480,1
0.5,non_fda,MLN9708,1
0.5,non_fda,MLS-0002494.0001,1
0.5,non_fda,MLS-0004183.0001,1
0.5,non_fda,MLS-0091943.0001,1
0.5,non_fda,MLS-0226099.0001,1
0.5,non_fda,MLS-0311344.0001,1
0.5,non_fda,MLS-0315803.0001,1
0.5,non_fda,MLS-0342317.0001,1
0.5,non_fda,MLS-0390843.0001,1
0.5,non_fda,MLS-0390851.0001,1
0.5,non_fda,MLS-0390943.0001,1
0.5,non_fda,MLS-0425579.0001,1
0.5,non_fda,MLS-0425616.0001,1
0.5,non_fda,MLS-0435526.0001,1
0.5,non_fda,MLS-0435531.0001,1
0.5,non_fda,MLS-0435534.0001,1
0.5,non_fda,MLS-0435542.0001,1
0.5,non_fda,MLS-0435557.0001,1
0.5,non_fda,MLS-0437135.0001,1
0.5,non_fda,MLS000033898,1
0.5,non_fda,MLS000038106,1
0.5,non_fda,MLS000038113,1
0.5,non_fda,MLS000040279,1
0.5,non_fda,MLS000046849,1
0.5,non_fda,MLS000057540,1
0.5,non_fda,MLS000063258,1
0.5,non_fda,MLS000063560,1
0.5,non_fda,MLS000081884,1
0.5,non_fda,MLS000094380,1
0.5,non_fda,MLS000094939,1
0.5,non_fda,MLS000095263,1
0.5,non_fda,MLS000106215,1
0.5,non_fda,MLS000106835,1
0.5,non_fda,MLS000107144,1
0.5,non_fda,MLS000107177,1
0.5,non_fda,MLS000108814,1
0.5,non_fda,MLS000408862,1
0.5,non_fda,MLS000518920,1
0.5,non_fda,MLS000519739,1
0.5,non_fda,MLS000534605,1
0.5,non_fda,MLS000562366,1
0.5,non_fda,MLS000564806,1
0.5,non_fda,MLS000583951,1
0.5,non_fda,MLS000583956,1
0.5,non_fda,MLS000583957,1
0.5,non_fda,MLS000583963,1
0.5,non_fda,MLS000589843,1
0.5,non_fda,MLS000662068,1
0.5,non_fda,MLS000680027,1
0.5,non_fda,MLS000709026,1
0.5,non_fda,MLS000717682,1
0.5,non_fda,MLS000718932,1
0.5,non_fda,MLS000729763,1
0.5,non_fda,MLS000756415,1
0.5,non_fda,MLS000766281,1
0.5,non_fda,MLS000859112,1
0.5,non_fda,MLS000860958,1
0.5,non_fda,MLS000877024,1
0.5,non_fda,MLS000879464,1
0.5,non_fda,MLS000925170,1
0.5,non_fda,MLS001002737,1
0.5,non_fda,MLS001007458,1
0.5,non_fda,MLS001032825,1
0.5,non_fda,MLS001033149,1
0.5,non_fda,MLS001060803,1
0.5,non_fda,MLS001060804,1
0.5,non_fda,MLS001060816,1
0.5,non_fda,MLS001060823,1
0.5,non_fda,MLS001060840,1
0.5,non_fda,MLS001060864,1
0.5,non_fda,MLS001065825,1
0.5,non_fda,MLS001065828,1
0.5,non_fda,MLS001065830,1
0.5,non_fda,MLS001065838,1
0.5,non_fda,MLS001065841,1
0.5,non_fda,MLS001065843,1
0.5,non_fda,MLS001065854,1
0.5,non_fda,MLS001065857,1
0.5,non_fda,MLS001065859,1
0.5,non_fda,MLS001065861,1
0.5,non_fda,MLS001065864,1
0.5,non_fda,MLS001065867,1
0.5,non_fda,MLS001065871,1
0.5,non_fda,MLS001065872,1
0.5,non_fda,MLS001065873,1
0.5,non_fda,MLS001065875,1
0.5,non_fda,MLS001065876,1
0.5,non_fda,MLS001065877,1
0.5,non_fda,MLS001065878,1
0.5,non_fda,MLS001065881,1
0.5,non_fda,MLS001065904,1
0.5,non_fda,MLS001065911,1
0.5,non_fda,MLS001075551,1
0.5,non_fda,MLS001116157,1
0.5,non_fda,MLS001116216,1
0.5,non_fda,MLS001116217,1
0.5,non_fda,MLS001163538,1
0.5,non_fda,MLS001172197,1
0.5,non_fda,MLS001173269,1
0.5,non_fda,MLS001207806,1
0.5,non_fda,MLS001210968,1
0.5,non_fda,MLS001221673,1
0.5,non_fda,MLS001333211,1
0.5,non_fda,MLS002154158,1
0.5,non_fda,MLS002232305,1
0.5,non_fda,MLS002232309,1
0.5,non_fda,MLS002264363,1
0.5,non_fda,MLS002264377,1
0.5,non_fda,MLS002264379,1
0.5,non_fda,MLS002264383,1
0.5,non_fda,MLS002264388,1
0.5,non_fda,MLS002264391,1
0.5,non_fda,MLS002264394,1
0.5,non_fda,MLS002264395,1
0.5,non_fda,MLS002264403,1
0.5,non_fda,MLS002264408,1
0.5,non_fda,MLS002264409,1
0.5,non_fda,MLS002264414,1
0.5,non_fda,MLS002264419,1
0.5,non_fda,MLS002264420,1
0.5,non_fda,MLS002264428,1
0.5,non_fda,MLS002264429,1
0.5,non_fda,MLS002264433,1
0.5,non_fda,MLS002264434,1
0.5,non_fda,MLS002264437,1
0.5,non_fda,MLS002264443,1
0.5,non_fda,MLS002264444,1
0.5,non_fda,MLS002264445,1
0.5,non_fda,MLS002264448,1
0.5,non_fda,MLS002264449,1
0.5,non_fda,MLS002264450,1
0.5,non_fda,MLS002264451,1
0.5,non_fda,MLS002264454,1
0.5,non_fda,MLS002264461,1
0.5,non_fda,MLS002264463,1
0.5,non_fda,MLS002264465,1
0.5,non_fda,MLS002264467,1
0.5,non_fda,MLS002264468,1
0.5,non_fda,MLS002264469,1
0.5,non_fda,MLS002264481,1
0.5,non_fda,MLS002264487,1
0.5,non_fda,MLS002264491,1
0.5,non_fda,MLS002264492,1
0.5,non_fda,MLS002264499,1
0.5,non_fda,MLS002264507,1
0.5,non_fda,MLS002264511,1
0.5,non_fda,MLS002276469,1
0.5,non_fda,MLS002276485,1
0.5,non_fda,MLS002276497,1
0.5,non_fda,MLS002276498,1
0.5,non_fda,MLS002276500,1
0.5,non_fda,MLS002276504,1
0.5,non_fda,MLS002276519,1
0.5,non_fda,MLS002276522,1
0.5,non_fda,MLS002276524,1
0.5,non_fda,MLS002276542,1
0.5,non_fda,MLS002391491,1
0.5,non_fda,MLS002391574,1
0.5,non_fda,MLS002415567,1
0.5,non_fda,MLS002415569,1
0.5,non_fda,MLS002415570,1
0.5,non_fda,MLS002473424,1
0.5,non_fda,MLS002473429,1
0.5,non_fda,MLS002473453,1
0.5,non_fda,MLS002473457,1
0.5,non_fda,MLS002473458,1
0.5,non_fda,MLS002473459,1
0.5,non_fda,MLS002473639,1
0.5,non_fda,MLS002473640,1
0.5,non_fda,MLS002473641,1
0.5,non_fda,MLS002473642,1
0.5,non_fda,MLS002473667,1
0.5,non_fda,MLS002473890,1
0.5,non_fda,MLS002473918,1
0.5,non_fda,MLS002474082,1
0.5,non_fda,MLS002474103,1
0.5,non_fda,MLS002474240,1
0.5,non_fda,MLS002474283,1
0.5,non_fda,MLS002474466,1
0.5,non_fda,MLS002477155,1
0.5,non_fda,MLS002548989,1
0.5,non_fda,MLS002548990,1
0.5,non_fda,MLS002554296,1
0.5,non_fda,MLS002576689,1
0.5,non_fda,MLS002607677,1
0.5,non_fda,MLS002607703,1
0.5,non_fda,MLS002607711,1
0.5,non_fda,MLS002607715,1
0.5,non_fda,MLS002607718,1
0.5,non_fda,MLS002607743,1
0.5,non_fda,MLS002607797,1
0.5,non_fda,MLS002607805,1
0.5,non_fda,MLS002699341,1
0.5,non_fda,MLS002699429,1
0.5,non_fda,MLS002699447,1
0.5,non_fda,MLS002699810,1
0.5,non_fda,MLS002699818,1
0.5,non_fda,MLS002699913,1
0.5,non_fda,MLS002699920,1
0.5,non_fda,MLS002703099,1
0.5,non_fda,MLS002703102,1
0.5,non_fda,MLS002703104,1
0.5,non_fda,MLS002703106,1
0.5,non_fda,MLS002703110,1
0.5,non_fda,MLS002703112,1
0.5,non_fda,MLS002703113,1
0.5,non_fda,MLS002703117,1
0.5,non_fda,MLS002703292,1
0.5,non_fda,MLS002725680,1
0.5,non_fda,MLS002725683,1
0.5,non_fda,MLS002725684,1
0.5,non_fda,MLS003079543,1
0.5,non_fda,MLS003115428,1
0.5,non_fda,MLS003126519,1
0.5,non_fda,MLS003126520,1
0.5,non_fda,MLS003126523,1
0.5,non_fda,MLS003128609,1
0.5,non_fda,MLS003128610,1
0.5,non_fda,MLS003128614,1
0.5,non_fda,MLS003128682,1
0.5,non_fda,MLS003128686,1
0.5,non_fda,MLS003128703,1
0.5,non_fda,MLS003128719,1
0.5,non_fda,MLS003128807,1
0.5,non_fda,MLS003128853,1
0.5,non_fda,MLS003128855,1
0.5,non_fda,MLS003128871,1
0.5,non_fda,MLS003128874,1
0.5,non_fda,MLS003128877,1
0.5,non_fda,MLS003129090,1
0.5,non_fda,MLS003129119,1
0.5,non_fda,MLS003129189,1
0.5,non_fda,MLS003129246,1
0.5,non_fda,MLS003129251,1
0.5,non_fda,MLS003129255,1
0.5,non_fda,MLS003129264,1
0.5,non_fda,MLS003129300,1
0.5,non_fda,MLS003129303,1
0.5,non_fda,MLS003129313,1
0.5,non_fda,MLS003129326,1
0.5,non_fda,MLS003129330,1
0.5,non_fda,MLS003129380,1
0.5,non_fda,MLS003129421,1
0.5,non_fda,MLS003129426,1
0.5,non_fda,MLS003129486,1
0.5,non_fda,MLS003129491,1
0.5,non_fda,MLS003129550,1
0.5,non_fda,MLS003129597,1
0.5,non_fda,MLS003129654,1
0.5,non_fda,MLS003129663,1
0.5,non_fda,MLS003129710,1
0.5,non_fda,MLS003129743,1
0.5,non_fda,MLS003129758,1
0.5,non_fda,MLS003129913,1
0.5,non_fda,MLS003130087,1
0.5,non_fda,MLS003130126,1
0.5,non_fda,MLS003130132,1
0.5,non_fda,MLS003130226,1
0.5,non_fda,MLS003130364,1
0.5,non_fda,MLS003130365,1
0.5,non_fda,MLS003153121,1
0.5,non_fda,MLS003153123,1
0.5,non_fda,MLS003153124,1
0.5,non_fda,MLS003153125,1
0.5,non_fda,MLS003171619,1
0.5,non_fda,MLS003178534,1
0.5,non_fda,MLS003178537,1
0.5,non_fda,MLS003179191,1
0.5,non_fda,MLS003179192,1
0.5,non_fda,MLS003179196,1
0.5,non_fda,MLS003221391,1
0.5,non_fda,MLS003221406,1
0.5,non_fda,MLS003221409,1
0.5,non_fda,MLS003221411,1
0.5,non_fda,MLS003271309,1
0.5,non_fda,MLS003271340,1
0.5,non_fda,MLS003271342,1
0.5,non_fda,MLS003271344,1
0.5,non_fda,MLS003329219,1
0.5,non_fda,MLS003329220,1
0.5,non_fda,MLS003329221,1
0.5,non_fda,MLS003337112,1
0.5,non_fda,MLS003337114,1
0.5,non_fda,MLS003337116,1
0.5,non_fda,MLS003337117,1
0.5,non_fda,MLS003337121,1
0.5,non_fda,MLS003370611,1
0.5,non_fda,MLS003370612,1
0.5,non_fda,MLS003370613,1
0.5,non_fda,MLS003370624,1
0.5,non_fda,MLS003370625,1
0.5,non_fda,MLS003429133,1
0.5,non_fda,MLS003448141,1
0.5,non_fda,MLS003448143,1
0.5,non_fda,MLS003448149,1
0.5,non_fda,MLS003448163,1
0.5,non_fda,MLS003448170,1
0.5,non_fda,MLS003587249,1
0.5,non_fda,MLS003587251,1
0.5,non_fda,MLS003587254,1
0.5,non_fda,MLS003650003,1
0.5,non_fda,MLS003650114,1
0.5,non_fda,MLS004342420,1
0.5,non_fda,MLS004342466,1
0.5,non_fda,MLS004342480,1
0.5,non_fda,MLS005000107,1
0.5,non_fda,MLS005000303,1
0.5,non_fda,MLS006011051,1
0.5,non_fda,MRS 1220,1
0.5,non_fda,MRS-1334,1
0.5,non_fda,MST-312,1
0.5,non_fda,MT-21,1
0.5,non_fda,MY 5445,1
0.5,non_fda,N-38763a,1
0.5,non_fda,N6-Methyladenosine,1
0.5,non_fda,N9-Isopropylolomoucine,1
0.5,non_fda,NAN-190,1
0.5,non_fda,NBI 27914,1
0.5,non_fda,NCGC00011940,1
0.5,non_fda,NCGC00012588,1
0.5,non_fda,NCGC00016955-01,1
0.5,non_fda,NCGC00018102-06,1
0.5,non_fda,NCGC00018127-01,1
0.5,non_fda,NCGC00024919-01,1
0.5,non_fda,NCGC00166323-01,1
0.5,non_fda,NCGC00167821-01,1
0.5,non_fda,NCGC00167840-01,1
0.5,non_fda,NCGC00170189-01,1
0.5,non_fda,NCGC00170203-01,1
0.5,non_fda,NCGC00170205-01,1
0.5,non_fda,NCGC00170397-01,1
0.5,non_fda,NCGC00170405-01,1
0.5,non_fda,NCGC00170564-01,1
0.5,non_fda,NCH-51,1
0.5,non_fda,NINDS_000152,1
0.5,non_fda,NNC 05-2090,1
0.5,non_fda,NO-711,1
0.5,non_fda,NONOXYNOL 9,1
0.5,non_fda,NSC 663284,1
0.5,non_fda,NSC141540,1
0.5,non_fda,NSC23766,1
0.5,non_fda,NSC403917,1
0.5,non_fda,NSC5112,1
0.5,non_fda,NSC626998,1
0.5,non_fda,NSC643180,1
0.5,non_fda,NSC650841,1
0.5,non_fda,NSC653260,1
0.5,non_fda,NSC667463,1
0.5,non_fda,NSC673332,1
0.5,non_fda,NSI-189,1
0.5,non_fda,NU-7441,1
0.5,non_fda,NU1025,1
0.5,non_fda,OM137,1
0.5,non_fda,OMDM-2,1
0.5,non_fda,ON-01910,1
0.5,non_fda,ORG-41841,1
0.5,non_fda,OTSSP167,1
0.5,non_fda,PA-824,1
0.5,non_fda,PAC-1,1
0.5,non_fda,Palomid 529 (P529),1
0.5,non_fda,PCA-4248,1
0.5,non_fda,PCI-32765,1
0.5,non_fda,PCL2_000057,1
0.5,non_fda,PCL2_000074,1
0.5,non_fda,PCL2_000101,1
0.5,non_fda,PCL2_000121,1
0.5,non_fda,PCL2_000157,1
0.5,non_fda,PCL2_000472,1
0.5,non_fda,PD 102807,1
0.5,non_fda,"PD-168,077",1
0.5,non_fda,PD-173074,1
0.5,non_fda,PD-407824,1
0.5,non_fda,PD-98059,1
0.5,non_fda,PD153035 (Hydrochloride),1
0.5,non_fda,PF 543,1
0.5,non_fda,PF-03814735,1
0.5,non_fda,PF-04449913,1
0.5,non_fda,PF-04457845,1
0.5,non_fda,PF-3084014,1
0.5,non_fda,PF-4136309,1
0.5,non_fda,PF477736,1
0.5,non_fda,PF750,1
0.5,non_fda,"Pfmrk inhibitor, wr 216174",1
0.5,non_fda,PHA-665752,1
0.5,non_fda,"PI 3-K/mTOR Inhibitor III, PKI-179",1
0.5,non_fda,PIK 90,1
0.5,non_fda,PIK-75,1
0.5,non_fda,PJ34,1
0.5,non_fda,PK-11195,1
0.5,non_fda,PK04_096316,1
0.5,non_fda,PK04_098258,1
0.5,non_fda,PK04_098276,1
0.5,non_fda,PK04_130213,1
0.5,non_fda,PK04_181039,1
0.5,non_fda,PK04PUR_000067,1
0.5,non_fda,PK04PUR_000351,1
0.5,non_fda,PKC Beta Inhibitor,1
0.5,non_fda,PNU-74654,1
0.5,non_fda,PNU-99194A,1
0.5,non_fda,PP 1,1
0.5,non_fda,PP 3,1
0.5,non_fda,PP-242,1
0.5,non_fda,PP-30,1
0.5,non_fda,PRE-084,1
0.5,non_fda,Prednisolone 21-hemisuccinate,1
0.5,non_fda,PRESTWICK3_000652,1
0.5,non_fda,PRESTWICK3_000892,1
0.5,non_fda,PRL-3InhibitorI,1
0.5,non_fda,PSB 1115,1
0.5,non_fda,PSB 36,1
0.5,non_fda,PSB-11,1
0.5,non_fda,PSI-7977,1
0.5,non_fda,"Pyridine-2,4-dicarboxylic acid",1
0.5,non_fda,QL47,1
0.5,non_fda,QX314,1
0.5,non_fda,R428,1
0.5,non_fda,REV-5901,1
0.5,non_fda,RG 108,1
0.5,non_fda,RG 13022,1
0.5,non_fda,RG 14620,1
0.5,non_fda,RG7090,1
0.5,non_fda,RHC80267,1
0.5,non_fda,RO 04-6790,1
0.5,non_fda,RO 08-2750,1
0.5,non_fda,RO 16-6941,1
0.5,non_fda,RO 90-7501,1
0.5,non_fda,RO-154513,1
0.5,non_fda,RO-194603,1
0.5,non_fda,RO-281675,1
0.5,non_fda,RO-3306,1
0.5,non_fda,RO10-5824,1
0.5,non_fda,RO4929097,1
0.5,non_fda,RS 67506,1
0.5,non_fda,RS-100329,1
0.5,non_fda,RS-127445,1
0.5,non_fda,RS-16566,1
0.5,non_fda,RS-17053,1
0.5,non_fda,RS-23597-190,1
0.5,non_fda,RS-39604,1
0.5,non_fda,RS102895,1
0.5,non_fda,RS504393,1
0.5,non_fda,RU 58841,1
0.5,non_fda,RU-24969,1
0.5,non_fda,RX821002,1
0.5,non_fda,S18986,1
0.5,non_fda,S1RA (hydrochloride),1
0.5,non_fda,SA-102676,1
0.5,non_fda,SA-102787,1
0.5,non_fda,SA-103006,1
0.5,non_fda,SA-103013,1
0.5,non_fda,SA-103123,1
0.5,non_fda,SA-103150,1
0.5,non_fda,SA-1455822,1
0.5,non_fda,SA-1455938,1
0.5,non_fda,SA-1456220,1
0.5,non_fda,SA-1456227,1
0.5,non_fda,SA-1456625,1
0.5,non_fda,SA-1456734,1
0.5,non_fda,SA-1457188,1
0.5,non_fda,SA-1457797,1
0.5,non_fda,SA-1458163,1
0.5,non_fda,SA-1459031,1
0.5,non_fda,SA-1459167,1
0.5,non_fda,SA-1459187,1
0.5,non_fda,SA-1459256,1
0.5,non_fda,SA-1459481,1
0.5,non_fda,SA-1459849,1
0.5,non_fda,SA-1459854,1
0.5,non_fda,SA-1459975,1
0.5,non_fda,SA-1460008,1
0.5,non_fda,SA-1460032,1
0.5,non_fda,SA-1462678,1
0.5,non_fda,SA-1919551,1
0.5,non_fda,SA-1919710,1
0.5,non_fda,SA-1919877,1
0.5,non_fda,SA-1919918,1
0.5,non_fda,SA-1920687,1
0.5,non_fda,SA-1920756,1
0.5,non_fda,SA-1921456,1
0.5,non_fda,SA-1921574,1
0.5,non_fda,SA-1921599,1
0.5,non_fda,SA-1921816,1
0.5,non_fda,SA-1921902,1
0.5,non_fda,SA-1922111,1
0.5,non_fda,SA-1922261,1
0.5,non_fda,SA-1922796,1
0.5,non_fda,SA-1925246,1
0.5,non_fda,SA-1925621,1
0.5,non_fda,SA-1925996,1
0.5,non_fda,SA-1937516,1
0.5,non_fda,SA-1937536,1
0.5,non_fda,SA-1938756,1
0.5,non_fda,SA-1938757,1
0.5,non_fda,SA-1938820,1
0.5,non_fda,SA-1938862,1
0.5,non_fda,SA-1938867,1
0.5,non_fda,SA-1939007,1
0.5,non_fda,SA-1939126,1
0.5,non_fda,SA-1939936,1
0.5,non_fda,SA-1939938,1
0.5,non_fda,SA-1973507,1
0.5,non_fda,SA-242939,1
0.5,non_fda,SA-243193,1
0.5,non_fda,SA-243276,1
0.5,non_fda,SA-243423,1
0.5,non_fda,SA-243929,1
0.5,non_fda,SA-244358,1
0.5,non_fda,SA-245650,1
0.5,non_fda,SA-247508,1
0.5,non_fda,SA-247582,1
0.5,non_fda,SA-423131,1
0.5,non_fda,SA-424068,1
0.5,non_fda,SA-424170,1
0.5,non_fda,SA-424294,1
0.5,non_fda,SA-424371,1
0.5,non_fda,SA-424380,1
0.5,non_fda,SA-424534,1
0.5,non_fda,SA-424589,1
0.5,non_fda,SA-424755,1
0.5,non_fda,SA-424763,1
0.5,non_fda,SA-424764,1
0.5,non_fda,SA-424827,1
0.5,non_fda,SA-424828,1
0.5,non_fda,SA-427543,1
0.5,non_fda,SA-427604,1
0.5,non_fda,SA-427730,1
0.5,non_fda,SA-432998,1
0.5,non_fda,SA-433965,1
0.5,non_fda,SA-434027,1
0.5,non_fda,SA-440832,1
0.5,non_fda,SA-441145,1
0.5,non_fda,SA-441350,1
0.5,non_fda,SA-441487,1
0.5,non_fda,SA-84512,1
0.5,non_fda,SA-84869,1
0.5,non_fda,SA-84902,1
0.5,non_fda,SA-85148,1
0.5,non_fda,SA-86418,1
0.5,non_fda,SA-89068,1
0.5,non_fda,SA-89210,1
0.5,non_fda,SA-89705,1
0.5,non_fda,SA-89735,1
0.5,non_fda,SA-90024,1
0.5,non_fda,SA-90377,1
0.5,non_fda,SA-90471,1
0.5,non_fda,SA-90544,1
0.5,non_fda,SA-96805,1
0.5,non_fda,SA-96816,1
0.5,non_fda,SA-97110,1
0.5,non_fda,SA-97343,1
0.5,non_fda,SA-97378,1
0.5,non_fda,SAN1_004207,1
0.5,non_fda,SAN1_009051,1
0.5,non_fda,SAN1_011387,1
0.5,non_fda,SAN1_014122,1
0.5,non_fda,SAR245409,1
0.5,non_fda,SB 200646,1
0.5,non_fda,"SB 203580, SULFONE",1
0.5,non_fda,SB 205384,1
0.5,non_fda,SB 218795,1
0.5,non_fda,SB 221284,1
0.5,non_fda,SB 239063,1
0.5,non_fda,SB 242235,1
0.5,non_fda,SB-202190,1
0.5,non_fda,SB-206553,1
0.5,non_fda,SB-216641,1
0.5,non_fda,SB-366791,1
0.5,non_fda,SB-431542,1
0.5,non_fda,SB225002,1
0.5,non_fda,SB239063,1
0.5,non_fda,SB258585,1
0.5,non_fda,SB271046,1
0.5,non_fda,SB408124,1
0.5,non_fda,SB415286,1
0.5,non_fda,SB525334,1
0.5,non_fda,SC_I_004,1
0.5,non_fda,SC-514,1
0.5,non_fda,SC-560,1
0.5,non_fda,SCH-23390,1
0.5,non_fda,SCH-28080,1
0.5,non_fda,SCH-58261,1
0.5,non_fda,SCH-79797,1
0.5,non_fda,SCHEMBL10015911,1
0.5,non_fda,SCHEMBL10028376,1
0.5,non_fda,SCHEMBL10028379,1
0.5,non_fda,SCHEMBL10195776,1
0.5,non_fda,SCHEMBL11184005,1
0.5,non_fda,SCHEMBL11413072,1
0.5,non_fda,SCHEMBL11977669,1
0.5,non_fda,SCHEMBL12187882,1
0.5,non_fda,SCHEMBL12410954,1
0.5,non_fda,SCHEMBL12648395,1
0.5,non_fda,SCHEMBL13214682,1
0.5,non_fda,SCHEMBL13586708,1
0.5,non_fda,SCHEMBL13736177,1
0.5,non_fda,SCHEMBL13832486,1
0.5,non_fda,SCHEMBL14177979,1
0.5,non_fda,SCHEMBL14823984,1
0.5,non_fda,SCHEMBL14976663,1
0.5,non_fda,SCHEMBL15422032,1
0.5,non_fda,SCHEMBL15422156,1
0.5,non_fda,SCHEMBL15422158,1
0.5,non_fda,SCHEMBL15422533,1
0.5,non_fda,SCHEMBL15444220,1
0.5,non_fda,SCHEMBL15635713,1
0.5,non_fda,SCHEMBL16065773,1
0.5,non_fda,SCHEMBL165045,1
0.5,non_fda,SCHEMBL1670775,1
0.5,non_fda,SCHEMBL1675174,1
0.5,non_fda,SCHEMBL1675223,1
0.5,non_fda,SCHEMBL1675329,1
0.5,non_fda,SCHEMBL16980224,1
0.5,non_fda,SCHEMBL16980366,1
0.5,non_fda,SCHEMBL16980374,1
0.5,non_fda,SCHEMBL16980376,1
0.5,non_fda,SCHEMBL16980377,1
0.5,non_fda,SCHEMBL16980379,1
0.5,non_fda,SCHEMBL17052537,1
0.5,non_fda,SCHEMBL17457487,1
0.5,non_fda,SCHEMBL17487105,1
0.5,non_fda,SCHEMBL17497315,1
0.5,non_fda,SCHEMBL17497408,1
0.5,non_fda,SCHEMBL17497583,1
0.5,non_fda,SCHEMBL17497612,1
0.5,non_fda,SCHEMBL17497838,1
0.5,non_fda,SCHEMBL17498001,1
0.5,non_fda,SCHEMBL17783879,1
0.5,non_fda,SCHEMBL17783882,1
0.5,non_fda,SCHEMBL17783896,1
0.5,non_fda,SCHEMBL17783941,1
0.5,non_fda,SCHEMBL17783975,1
0.5,non_fda,SCHEMBL1995782,1
0.5,non_fda,SCHEMBL2001327,1
0.5,non_fda,SCHEMBL2231351,1
0.5,non_fda,SCHEMBL2394914,1
0.5,non_fda,SCHEMBL2554399,1
0.5,non_fda,SCHEMBL2554502,1
0.5,non_fda,SCHEMBL2556868,1
0.5,non_fda,SCHEMBL2557158,1
0.5,non_fda,SCHEMBL2557982,1
0.5,non_fda,SCHEMBL2559243,1
0.5,non_fda,SCHEMBL2559280,1
0.5,non_fda,SCHEMBL2592382,1
0.5,non_fda,SCHEMBL3363896,1
0.5,non_fda,SCHEMBL3655059,1
0.5,non_fda,SCHEMBL3954849,1
0.5,non_fda,SCHEMBL4098081,1
0.5,non_fda,SCHEMBL454801,1
0.5,non_fda,SCHEMBL5945809,1
0.5,non_fda,SCHEMBL6463149,1
0.5,non_fda,SCHEMBL6463646,1
0.5,non_fda,SCHEMBL6466366,1
0.5,non_fda,SCHEMBL6468298,1
0.5,non_fda,SCHEMBL7103988,1
0.5,non_fda,SCHEMBL8038519,1
0.5,non_fda,SCHEMBL8922766,1
0.5,non_fda,SCIO 469 hydrochloride,1
0.5,non_fda,SD 169,1
0.5,non_fda,SDX-101,1
0.5,non_fda,SDZ-201106,1
0.5,non_fda,SGI-1776,1
0.5,non_fda,SGX-523,1
0.5,non_fda,SID7969543,1
0.5,non_fda,SJ 172550,1
0.5,non_fda,SKF 81297,1
0.5,non_fda,SKF 86002,1
0.5,non_fda,SKF 89976-A,1
0.5,non_fda,SKF-77434,1
0.5,non_fda,SKF-83959,1
0.5,non_fda,SKF83959,1
0.5,non_fda,SKF96365,1
0.5,non_fda,SMR000002300,1
0.5,non_fda,SMR000015484,1
